"iso3","anio","puestos_per_capita"
"BFA","2016","0.3388885"
"BFA","2017","0.34045064"
"BFA","2018","0.34208703"
"BFA","2019","0.34243524"
"BGD","1950",""
"BGD","1951",""
"BGD","1952",""
"BGD","1953",""
"BGD","1954",""
"BGD","1955",""
"BGD","1956",""
"BGD","1957",""
"BGD","1958",""
"BGD","1959","0.34546387"
"BGD","1960","0.34292838"
"BGD","1961","0.34009343"
"BGD","1962","0.33725852"
"BGD","1963","0.33442366"
"BGD","1964","0.33158875"
"BGD","1965","0.32875383"
"BGD","1966","0.32591891"
"BGD","1967","0.323084"
"BGD","1968","0.32024908"
"BGD","1969","0.31741419"
"BGD","1970","0.31457928"
"BGD","1971","0.30540845"
"BGD","1972","0.29769048"
"BGD","1973","0.29111636"
"BGD","1974","0.29200065"
"BGD","1975","0.29467797"
"BGD","1976","0.29720268"
"BGD","1977","0.29889476"
"BGD","1978","0.30005926"
"BGD","1979","0.30110362"
"BGD","1980","0.30232868"
"BGD","1981","0.30277073"
"BGD","1982","0.30378482"
"BGD","1983","0.30460128"
"BGD","1984","0.30611324"
"BGD","1985","0.3079519"
"BGD","1986","0.31011909"
"BGD","1987","0.31260246"
"BGD","1988","0.31540862"
"BGD","1989","0.31896701"
"BGD","1990","0.31159452"
"BGD","1991","0.30422205"
"BGD","1992","0.30622792"
"BGD","1993","0.30851042"
"BGD","1994","0.3111884"
"BGD","1995","0.31409752"
"BGD","1996","0.31640038"
"BGD","1997","0.31855151"
"BGD","1998","0.32082599"
"BGD","1999","0.32304347"
"BGD","2000","0.32539746"
"BGD","2001","0.32654443"
"BGD","2002","0.3276242"
"BGD","2003","0.32883355"
"BGD","2004","0.33081812"
"BGD","2005","0.33286205"
"BGD","2006","0.33605972"
"BGD","2007","0.34314513"
"BGD","2008","0.3497864"
"BGD","2009","0.35494027"
"BGD","2010","0.36886898"
"BGD","2011","0.37580359"
"BGD","2012","0.38244405"
"BGD","2013","0.38883784"
"BGD","2014","0.38471687"
"BGD","2015","0.38071677"
"BGD","2016","0.37682536"
"BGD","2017","0.39470586"
"BGD","2018","0.39870313"
"BGD","2019","0.40193567"
"BGR","1950",""
"BGR","1951",""
"BGR","1952",""
"BGR","1953",""
"BGR","1954",""
"BGR","1955",""
"BGR","1956",""
"BGR","1957",""
"BGR","1958",""
"BGR","1959",""
"BGR","1960",""
"BGR","1961",""
"BGR","1962",""
"BGR","1963",""
"BGR","1964",""
"BGR","1965",""
"BGR","1966",""
"BGR","1967",""
"BGR","1968",""
"BGR","1969",""
"BGR","1970","0.51004851"
"BGR","1971","0.50909197"
"BGR","1972","0.50866157"
"BGR","1973","0.50786573"
"BGR","1974","0.50626701"
"BGR","1975","0.50574249"
"BGR","1976","0.50342131"
"BGR","1977","0.50067842"
"BGR","1978","0.50000823"
"BGR","1979","0.49907348"
"BGR","1980","0.49694842"
"BGR","1981","0.49606439"
"BGR","1982","0.49854958"
"BGR","1983","0.49885398"
"BGR","1984","0.49721721"
"BGR","1985","0.49686021"
"BGR","1986","0.49855387"
"BGR","1987","0.50073898"
"BGR","1988","0.49994099"
"BGR","1989","0.49058485"
"BGR","1990","0.46336249"
"BGR","1991","0.40652451"
"BGR","1992","0.37731186"
"BGR","1993","0.37874845"
"BGR","1994","0.38018504"
"BGR","1995","0.38162166"
"BGR","1996","0.38305822"
"BGR","1997","0.38449481"
"BGR","1998","0.38739589"
"BGR","1999","0.38276941"
"BGR","2000","0.37994951"
"BGR","2001","0.3676174"
"BGR","2002","0.37664178"
"BGR","2003","0.38986507"
"BGR","2004","0.40569636"
"BGR","2005","0.41039154"
"BGR","2006","0.43115985"
"BGR","2007","0.45416352"
"BGR","2008","0.47253725"
"BGR","2009","0.460574"
"BGR","2010","0.43817803"
"BGR","2011","0.42514506"
"BGR","2012","0.42323256"
"BGR","2013","0.42591274"
"BGR","2014","0.4353146"
"BGR","2015","0.44551063"
"BGR","2016","0.44625384"
"BGR","2017","0.46924993"
"BGR","2018","0.47299287"
"BGR","2019","0.4886229"
"BHR","1950",""
"BHR","1951",""
"BHR","1952",""
"BHR","1953",""
"BHR","1954",""
"BHR","1955",""
"BHR","1956",""
"BHR","1957",""
"BHR","1958",""
"BHR","1959",""
"BHR","1960",""
"BHR","1961",""
"BHR","1962",""
"BHR","1963",""
"BHR","1964",""
"BHR","1965",""
"BHR","1966",""
"BHR","1967",""
"BHR","1968",""
"BHR","1969",""
"BHR","1970","0.23659569"
"BHR","1971","0.24037056"
"BHR","1972","0.2501606"
"BHR","1973","0.26060444"
"BHR","1974","0.27074224"
"BHR","1975","0.28006631"
"BHR","1976","0.2917091"
"BHR","1977","0.30257195"
"BHR","1978","0.31264699"
"BHR","1979","0.32226411"
"BHR","1980","0.33166462"
"BHR","1981","0.33857062"
"BHR","1982","0.34045106"
"BHR","1983","0.34178889"
"BHR","1984","0.34291273"
"BHR","1985","0.34411225"
"BHR","1986","0.345835"
"BHR","1987","0.34838036"
"BHR","1988","0.35116214"
"BHR","1989","0.35404322"
"BHR","1990","0.3573131"
"BHR","1991","0.35954329"
"BHR","1992","0.35776502"
"BHR","1993","0.3566412"
"BHR","1994","0.35579294"
"BHR","1995","0.35470271"
"BHR","1996","0.35109273"
"BHR","1997","0.34779528"
"BHR","1998","0.34377432"
"BHR","1999","0.36697972"
"BHR","2000","0.37311876"
"BHR","2001","0.38575125"
"BHR","2002","0.39431503"
"BHR","2003","0.40943626"
"BHR","2004","0.42531538"
"BHR","2005","0.45125011"
"BHR","2006","0.45829415"
"BHR","2007","0.46968314"
"BHR","2008","0.48022625"
"BHR","2009","0.50108147"
"BHR","2010","0.47663915"
"BHR","2011","0.45981738"
"BHR","2012","0.47394884"
"BHR","2013","0.49793658"
"BHR","2014","0.49925685"
"BHR","2015","0.51420975"
"BHR","2016","0.53084099"
"BHR","2017","0.50659865"
"BHR","2018","0.48121035"
"BHR","2019","0.45312959"
"BHS","1950",""
"BHS","1951",""
"BHS","1952",""
"BHS","1953",""
"BHS","1954",""
"BHS","1955",""
"BHS","1956",""
"BHS","1957",""
"BHS","1958",""
"BHS","1959",""
"BHS","1960",""
"BHS","1961",""
"BHS","1962",""
"BHS","1963",""
"BHS","1964",""
"BHS","1965",""
"BHS","1966",""
"BHS","1967",""
"BHS","1968",""
"BHS","1969",""
"BHS","1970",""
"BHS","1971",""
"BHS","1972",""
"BHS","1973","0.39500433"
"BHS","1974","0.37326023"
"BHS","1975","0.35151619"
"BHS","1976","0.36271805"
"BHS","1977","0.37391999"
"BHS","1978","0.35129315"
"BHS","1979","0.3286663"
"BHS","1980","0.33992863"
"BHS","1981","0.35119089"
"BHS","1982","0.36245316"
"BHS","1983","0.37371549"
"BHS","1984","0.38497782"
"BHS","1985","0.39624009"
"BHS","1986","0.40750241"
"BHS","1987","0.42722976"
"BHS","1988","0.44695717"
"BHS","1989","0.44690207"
"BHS","1990","0.44260138"
"BHS","1991","0.43830073"
"BHS","1992","0.43115598"
"BHS","1993","0.44933209"
"BHS","1994","0.45170131"
"BHS","1995","0.45470119"
"BHS","1996","0.45707768"
"BHS","1997","0.47084123"
"BHS","1998","0.4969081"
"BHS","1999","0.49411348"
"BHS","2000","0.50034636"
"BHS","2001","0.50657928"
"BHS","2002","0.49632713"
"BHS","2003","0.49500367"
"BHS","2004","0.49640319"
"BHS","2005","0.49406052"
"BHS","2006","0.50297099"
"BHS","2007","0.50831532"
"BHS","2008","0.50890213"
"BHS","2009","0.47588769"
"BHS","2010","0.47459897"
"BHS","2011","0.47908172"
"BHS","2012","0.48610961"
"BHS","2013","0.47837374"
"BHS","2014","0.49650609"
"BHS","2015","0.51099288"
"BHS","2016","0.51079297"
"BHS","2017","0.5308432"
"BHS","2018","0.53204024"
"BHS","2019","0.53228533"
"BIH","1950",""
"BIH","1951",""
"BIH","1952",""
"BIH","1953",""
"BIH","1954",""
"BIH","1955",""
"BIH","1956",""
"BIH","1957",""
"BIH","1958",""
"BIH","1959",""
"BIH","1960",""
"BIH","1961",""
"BIH","1962",""
"BIH","1963",""
"BIH","1964",""
"BIH","1965",""
"BIH","1966",""
"BIH","1967",""
"BIH","1968",""
"BIH","1969",""
"BIH","1970",""
"BIH","1971",""
"BIH","1972",""
"BIH","1973",""
"BIH","1974",""
"BIH","1975",""
"BIH","1976",""
"BIH","1977",""
"BIH","1978",""
"BIH","1979",""
"BIH","1980",""
"BIH","1981",""
"BIH","1982",""
"BIH","1983",""
"BIH","1984",""
"BIH","1985",""
"BIH","1986",""
"BIH","1987",""
"BIH","1988",""
"BIH","1989",""
"BIH","1990","0.37860602"
"BIH","1991","0.23180291"
"BIH","1992","0.092428491"
"BIH","1993","0.044795644"
"BIH","1994","0.043232802"
"BIH","1995","0.049178515"
"BIH","1996","0.10917326"
"BIH","1997","0.16544452"
"BIH","1998","0.17353934"
"BIH","1999","0.17434625"
"BIH","2000","0.17149389"
"BIH","2001","0.16908158"
"BIH","2002","0.16726302"
"BIH","2003","0.16533259"
"BIH","2004","0.16292816"
"BIH","2005","0.16042736"
"BIH","2006","0.15946385"
"BIH","2007","0.16764127"
"BIH","2008","0.17416319"
"BIH","2009","0.17601027"
"BIH","2010","0.17497256"
"BIH","2011","0.17370495"
"BIH","2012","0.17296189"
"BIH","2013","0.17381357"
"BIH","2014","0.17676857"
"BIH","2015","0.17987962"
"BIH","2016","0.18365586"
"BIH","2017","0.19822311"
"BIH","2018","0.20365773"
"BIH","2019","0.20910741"
"BLR","1950",""
"BLR","1951",""
"BLR","1952",""
"BLR","1953",""
"BLR","1954",""
"BLR","1955",""
"BLR","1956",""
"BLR","1957",""
"BLR","1958",""
"BLR","1959",""
"BLR","1960",""
"BLR","1961",""
"BLR","1962",""
"BLR","1963",""
"BLR","1964",""
"BLR","1965",""
"BLR","1966",""
"BLR","1967",""
"BLR","1968",""
"BLR","1969",""
"BLR","1970",""
"BLR","1971",""
"BLR","1972",""
"BLR","1973",""
"BLR","1974",""
"BLR","1975",""
"BLR","1976",""
"BLR","1977",""
"BLR","1978",""
"BLR","1979",""
"BLR","1980",""
"BLR","1981",""
"BLR","1982",""
"BLR","1983",""
"BLR","1984",""
"BLR","1985",""
"BLR","1986",""
"BLR","1987",""
"BLR","1988",""
"BLR","1989",""
"BLR","1990","0.50495052"
"BLR","1991","0.49207768"
"BLR","1992","0.47819114"
"BLR","1993","0.47099179"
"BLR","1994","0.45914418"
"BLR","1995","0.43212032"
"BLR","1996","0.42915159"
"BLR","1997","0.43143046"
"BLR","1998","0.43766084"
"BLR","1999","0.44136629"
"BLR","2000","0.44289631"
"BLR","2001","0.44219816"
"BLR","2002","0.44066364"
"BLR","2003","0.43884906"
"BLR","2004","0.43891177"
"BLR","2005","0.4500868"
"BLR","2006","0.45779213"
"BLR","2007","0.46415251"
"BLR","2008","0.47464153"
"BLR","2009","0.4789173"
"BLR","2010","0.48581663"
"BLR","2011","0.48550791"
"BLR","2012","0.47821972"
"BLR","2013","0.47556603"
"BLR","2014","0.47353444"
"BLR","2015","0.4688108"
"BLR","2016","0.46035334"
"BLR","2017","0.45590296"
"BLR","2018","0.45528615"
"BLR","2019","0.45559189"
"BLZ","1950",""
"BLZ","1951",""
"BLZ","1952",""
"BLZ","1953",""
"BLZ","1954",""
"BLZ","1955",""
"BLZ","1956",""
"BLZ","1957",""
"BLZ","1958",""
"BLZ","1959",""
"BLZ","1960",""
"BLZ","1961",""
"BLZ","1962",""
"BLZ","1963",""
"BLZ","1964",""
"BLZ","1965",""
"BLZ","1966",""
"BLZ","1967",""
"BLZ","1968",""
"BLZ","1969",""
"BLZ","1970",""
"BLZ","1971",""
"BLZ","1972",""
"BLZ","1973",""
"BLZ","1974",""
"BLZ","1975",""
"BLZ","1976",""
"BLZ","1977",""
"BLZ","1978",""
"BLZ","1979",""
"BLZ","1980","0.28842673"
"BLZ","1981","0.29132882"
"BLZ","1982","0.29485828"
"BLZ","1983","0.29796842"
"BLZ","1984","0.30112585"
"BLZ","1985","0.3043285"
"BLZ","1986","0.30656591"
"BLZ","1987","0.30833414"
"BLZ","1988","0.30999011"
"BLZ","1989","0.31030583"
"BLZ","1990","0.31129053"
"BLZ","1991","0.31296155"
"BLZ","1992","0.31403759"
"BLZ","1993","0.31423628"
"BLZ","1994","0.30940104"
"BLZ","1995","0.30246952"
"BLZ","1996","0.30421597"
"BLZ","1997","0.3190721"
"BLZ","1998","0.31835791"
"BLZ","1999","0.32553935"
"BLZ","2000","0.33115941"
"BLZ","2001","0.33677953"
"BLZ","2002","0.3228167"
"BLZ","2003","0.33102039"
"BLZ","2004","0.33922407"
"BLZ","2005","0.34742776"
"BLZ","2006","0.35080618"
"BLZ","2007","0.37388179"
"BLZ","2008","0.37317932"
"BLZ","2009","0.37300581"
"BLZ","2010","0.37283227"
"BLZ","2011","0.37265873"
"BLZ","2012","0.37248525"
"BLZ","2013","0.37342897"
"BLZ","2014","0.37864423"
"BLZ","2015","0.38428184"
"BLZ","2016","0.39386535"
"BLZ","2017","0.39705247"
"BLZ","2018","0.40178922"
"BLZ","2019","0.40609008"
"BMU","1950",""
"BMU","1951",""
"BMU","1952",""
"BMU","1953",""
"BMU","1954",""
"BMU","1955",""
"BMU","1956",""
"BMU","1957",""
"BMU","1958",""
"BMU","1959",""
"BMU","1960",""
"BMU","1961",""
"BMU","1962",""
"BMU","1963",""
"BMU","1964",""
"BMU","1965",""
"BMU","1966",""
"BMU","1967",""
"BMU","1968",""
"BMU","1969",""
"BMU","1970",""
"BMU","1971",""
"BMU","1972",""
"BMU","1973",""
"BMU","1974",""
"BMU","1975",""
"BMU","1976",""
"BMU","1977",""
"BMU","1978",""
"BMU","1979",""
"BMU","1980",""
"BMU","1981",""
"BMU","1982",""
"BMU","1983",""
"BMU","1984",""
"BMU","1985",""
"BMU","1986","0.54476452"
"BMU","1987","0.57023656"
"BMU","1988","0.58560568"
"BMU","1989","0.57854623"
"BMU","1990","0.56534767"
"BMU","1991","0.54604733"
"BMU","1992","0.52712935"
"BMU","1993","0.52097714"
"BMU","1994","0.52893722"
"BMU","1995","0.5260942"
"BMU","1996","0.53102916"
"BMU","1997","0.5391854"
"BMU","1998","0.53656459"
"BMU","1999","0.57183856"
"BMU","2000","0.56758749"
"BMU","2001","0.56333637"
"BMU","2002","0.56351227"
"BMU","2003","0.55957538"
"BMU","2004","0.56818181"
"BMU","2005","0.57465053"
"BMU","2006","0.58654821"
"BMU","2007","0.59056395"
"BMU","2008","0.59679115"
"BMU","2009","0.54547346"
"BMU","2010","0.55683208"
"BMU","2011","0.56250113"
"BMU","2012","0.53522533"
"BMU","2013","0.54726422"
"BMU","2014","0.54726416"
"BMU","2015","0.54726422"
"BMU","2016","0.54726422"
"BMU","2017","0.54726422"
"BMU","2018","0.54726422"
"BMU","2019","0.54726422"
"BOL","1950","0.60749924"
"BOL","1951","0.58924186"
"BOL","1952","0.57137299"
"BOL","1953","0.55390596"
"BOL","1954","0.5368486"
"BOL","1955","0.52033639"
"BOL","1956","0.50252575"
"BOL","1957","0.48523974"
"BOL","1958","0.46846458"
"BOL","1959","0.4521879"
"BOL","1960","0.43658403"
"BOL","1961","0.43269265"
"BOL","1962","0.42876172"
"BOL","1963","0.42478457"
"BOL","1964","0.42075923"
"BOL","1965","0.41688368"
"BOL","1966","0.41296715"
"BOL","1967","0.40900362"
"BOL","1968","0.4049885"
"BOL","1969","0.40091795"
"BOL","1970","0.39699432"
"BOL","1971","0.39724958"
"BOL","1972","0.39743853"
"BOL","1973","0.39757171"
"BOL","1974","0.3976604"
"BOL","1975","0.39821213"
"BOL","1976","0.39734915"
"BOL","1977","0.39646906"
"BOL","1978","0.39564183"
"BOL","1979","0.39494717"
"BOL","1980","0.39483029"
"BOL","1981","0.39619914"
"BOL","1982","0.38842586"
"BOL","1983","0.38914871"
"BOL","1984","0.39796254"
"BOL","1985","0.40526012"
"BOL","1986","0.4043707"
"BOL","1987","0.40772763"
"BOL","1988","0.39240757"
"BOL","1989","0.40406173"
"BOL","1990","0.42104384"
"BOL","1991","0.4331049"
"BOL","1992","0.43847758"
"BOL","1993","0.43594971"
"BOL","1994","0.44722575"
"BOL","1995","0.44699094"
"BOL","1996","0.44660339"
"BOL","1997","0.44172025"
"BOL","1998","0.43712661"
"BOL","1999","0.43501586"
"BOL","2000","0.43613464"
"BOL","2001","0.43288305"
"BOL","2002","0.43006516"
"BOL","2003","0.41780627"
"BOL","2004","0.43625081"
"BOL","2005","0.4382579"
"BOL","2006","0.44523773"
"BOL","2007","0.44309786"
"BOL","2008","0.4490554"
"BOL","2009","0.44155979"
"BOL","2010","0.44231337"
"BOL","2011","0.44826826"
"BOL","2012","0.45479578"
"BOL","2013","0.45659682"
"BOL","2014","0.46397752"
"BOL","2015","0.4627136"
"BOL","2016","0.46708313"
"BOL","2017","0.47101152"
"BOL","2018","0.47588766"
"BOL","2019","0.48152328"
"BRA","1950","0.31978393"
"BRA","1951","0.31941944"
"BRA","1952","0.31906661"
"BRA","1953","0.31872612"
"BRA","1954","0.31839871"
"BRA","1955","0.31808522"
"BRA","1956","0.31773567"
"BRA","1957","0.31743297"
"BRA","1958","0.31717804"
"BRA","1959","0.31697175"
"BRA","1960","0.31681508"
"BRA","1961","0.3149339"
"BRA","1962","0.31317782"
"BRA","1963","0.31154722"
"BRA","1964","0.31004265"
"BRA","1965","0.30866459"
"BRA","1966","0.30755624"
"BRA","1967","0.30675131"
"BRA","1968","0.30624697"
"BRA","1969","0.3060413"
"BRA","1970","0.30613321"
"BRA","1971","0.31620294"
"BRA","1972","0.32577252"
"BRA","1973","0.35698122"
"BRA","1974","0.35720435"
"BRA","1975","0.35788345"
"BRA","1976","0.35902992"
"BRA","1977","0.38471642"
"BRA","1978","0.38786542"
"BRA","1979","0.37183335"
"BRA","1980","0.35884631"
"BRA","1981","0.36515522"
"BRA","1982","0.37600687"
"BRA","1983","0.37158164"
"BRA","1984","0.37640569"
"BRA","1985","0.39567745"
"BRA","1986","0.39836472"
"BRA","1987","0.40440163"
"BRA","1988","0.41039631"
"BRA","1989","0.41116121"
"BRA","1990","0.41362819"
"BRA","1991","0.40520731"
"BRA","1992","0.39718568"
"BRA","1993","0.39517081"
"BRA","1994","0.39175412"
"BRA","1995","0.3884218"
"BRA","1996","0.37532428"
"BRA","1997","0.3755531"
"BRA","1998","0.36876801"
"BRA","1999","0.38237065"
"BRA","2000","0.38978386"
"BRA","2001","0.38633135"
"BRA","2002","0.3968733"
"BRA","2003","0.39769474"
"BRA","2004","0.41389453"
"BRA","2005","0.42129695"
"BRA","2006","0.42982545"
"BRA","2007","0.42788404"
"BRA","2008","0.43097329"
"BRA","2009","0.42886651"
"BRA","2010","0.44122541"
"BRA","2011","0.44872105"
"BRA","2012","0.44913185"
"BRA","2013","0.4533926"
"BRA","2014","0.45784116"
"BRA","2015","0.4521271"
"BRA","2016","0.4395864"
"BRA","2017","0.43545073"
"BRA","2018","0.43963927"
"BRA","2019","0.44518852"
"BRB","1950",""
"BRB","1951",""
"BRB","1952",""
"BRB","1953",""
"BRB","1954",""
"BRB","1955",""
"BRB","1956",""
"BRB","1957",""
"BRB","1958",""
"BRB","1959",""
"BRB","1960","0.33353105"
"BRB","1961","0.33353105"
"BRB","1962","0.33353105"
"BRB","1963","0.33353105"
"BRB","1964","0.33353105"
"BRB","1965","0.33353108"
"BRB","1966","0.33353105"
"BRB","1967","0.33353105"
"BRB","1968","0.33353105"
"BRB","1969","0.33353105"
"BRB","1970","0.33353105"
"BRB","1971","0.33353105"
"BRB","1972","0.33353105"
"BRB","1973","0.33353108"
"BRB","1974","0.33353105"
"BRB","1975","0.33353102"
"BRB","1976","0.35422465"
"BRB","1977","0.35028943"
"BRB","1978","0.34971604"
"BRB","1979","0.38869947"
"BRB","1980","0.39343247"
"BRB","1981","0.39518672"
"BRB","1982","0.38255367"
"BRB","1983","0.37560639"
"BRB","1984","0.36438784"
"BRB","1985","0.3593964"
"BRB","1986","0.37416327"
"BRB","1987","0.37942943"
"BRB","1988","0.38729307"
"BRB","1989","0.41314524"
"BRB","1990","0.403164"
"BRB","1991","0.40854508"
"BRB","1992","0.38685971"
"BRB","1993","0.36002031"
"BRB","1994","0.38053101"
"BRB","1995","0.4139798"
"BRB","1996","0.43175596"
"BRB","1997","0.43849999"
"BRB","1998","0.45185193"
"BRB","1999","0.46219093"
"BRB","2000","0.47511184"
"BRB","2001","0.47999999"
"BRB","2002","0.47033009"
"BRB","2003","0.47169641"
"BRB","2004","0.47950479"
"BRB","2005","0.48276833"
"BRB","2006","0.4717508"
"BRB","2007","0.47757447"
"BRB","2008","0.47223395"
"BRB","2009","0.45677045"
"BRB","2010","0.45014551"
"BRB","2011","0.45373109"
"BRB","2012","0.44130969"
"BRB","2013","0.44390357"
"BRB","2014","0.43816224"
"BRB","2015","0.44931373"
"BRB","2016","0.46466711"
"BRB","2017","0.46460968"
"BRB","2018","0.46633911"
"BRB","2019","0.46079129"
"BRN","1950",""
"BRN","1951",""
"BRN","1952",""
"BRN","1953",""
"BRN","1954",""
"BRN","1955",""
"BRN","1956",""
"BRN","1957",""
"BRN","1958",""
"BRN","1959",""
"BRN","1960",""
"BRN","1961",""
"BRN","1962",""
"BRN","1963",""
"BRN","1964",""
"BRN","1965",""
"BRN","1966",""
"BRN","1967",""
"BRN","1968",""
"BRN","1969",""
"BRN","1970",""
"BRN","1971",""
"BRN","1972",""
"BRN","1973",""
"BRN","1974",""
"BRN","1975",""
"BRN","1976",""
"BRN","1977",""
"BRN","1978",""
"BRN","1979",""
"BRN","1980","0.3386218"
"BRN","1981","0.34046423"
"BRN","1982","0.346499"
"BRN","1983","0.3525337"
"BRN","1984","0.35856843"
"BRN","1985","0.36460313"
"BRN","1986","0.37063783"
"BRN","1987","0.37667257"
"BRN","1988","0.38270727"
"BRN","1989","0.38874197"
"BRN","1990","0.3947767"
"BRN","1991","0.4008114"
"BRN","1992","0.4037554"
"BRN","1993","0.40669936"
"BRN","1994","0.40964332"
"BRN","1995","0.41258729"
"BRN","1996","0.41553125"
"BRN","1997","0.41847521"
"BRN","1998","0.4214192"
"BRN","1999","0.4243632"
"BRN","2000","0.42730716"
"BRN","2001","0.43025109"
"BRN","2002","0.43363327"
"BRN","2003","0.43701547"
"BRN","2004","0.44039768"
"BRN","2005","0.44377989"
"BRN","2006","0.44716209"
"BRN","2007","0.45054424"
"BRN","2008","0.45392644"
"BRN","2009","0.45730868"
"BRN","2010","0.46069086"
"BRN","2011","0.46407306"
"BRN","2012","0.46407303"
"BRN","2013","0.46407303"
"BRN","2014","0.46407303"
"BRN","2015","0.45658791"
"BRN","2016","0.44910279"
"BRN","2017","0.44161761"
"BRN","2018","0.47159937"
"BRN","2019","0.51319116"
"BTN","1950",""
"BTN","1951",""
"BTN","1952",""
"BTN","1953",""
"BTN","1954",""
"BTN","1955",""
"BTN","1956",""
"BTN","1957",""
"BTN","1958",""
"BTN","1959",""
"BTN","1960",""
"BTN","1961",""
"BTN","1962",""
"BTN","1963",""
"BTN","1964",""
"BTN","1965",""
"BTN","1966",""
"BTN","1967",""
"BTN","1968",""
"BTN","1969",""
"BTN","1970",""
"BTN","1971",""
"BTN","1972",""
"BTN","1973",""
"BTN","1974",""
"BTN","1975",""
"BTN","1976",""
"BTN","1977",""
"BTN","1978",""
"BTN","1979",""
"BTN","1980","0.40331107"
"BTN","1981","0.39939222"
"BTN","1982","0.39525664"
"BTN","1983","0.39044371"
"BTN","1984","0.38655061"
"BTN","1985","0.38306224"
"BTN","1986","0.3814491"
"BTN","1987","0.38027203"
"BTN","1988","0.37983063"
"BTN","1989","0.37834093"
"BTN","1990","0.37490278"
"BTN","1991","0.37280419"
"BTN","1992","0.37108582"
"BTN","1993","0.36957213"
"BTN","1994","0.36821392"
"BTN","1995","0.36665845"
"BTN","1996","0.36923525"
"BTN","1997","0.37284392"
"BTN","1998","0.37727439"
"BTN","1999","0.37771633"
"BTN","2000","0.37815818"
"BTN","2001","0.37860012"
"BTN","2002","0.37904206"
"BTN","2003","0.37948394"
"BTN","2004","0.37992585"
"BTN","2005","0.38382155"
"BTN","2006","0.38771725"
"BTN","2007","0.3897365"
"BTN","2008","0.39418906"
"BTN","2009","0.39731538"
"BTN","2010","0.39229491"
"BTN","2011","0.38603246"
"BTN","2012","0.38001302"
"BTN","2013","0.38396353"
"BTN","2014","0.37875655"
"BTN","2015","0.40315974"
"BTN","2016","0.40795001"
"BTN","2017","0.41218677"
"BTN","2018","0.41588056"
"BTN","2019","0.41995034"
"BWA","1950",""
"BWA","1951",""
"BWA","1952",""
"BWA","1953",""
"BWA","1954",""
"BWA","1955",""
"BWA","1956",""
"BWA","1957",""
"BWA","1958",""
"BWA","1959",""
"BWA","1960","0.32277021"
"BWA","1961","0.31907845"
"BWA","1962","0.31538674"
"BWA","1963","0.31169504"
"BWA","1964","0.30800331"
"BWA","1965","0.31186229"
"BWA","1966","0.30901104"
"BWA","1967","0.30342481"
"BWA","1968","0.30391932"
"BWA","1969","0.30869919"
"BWA","1970","0.31397882"
"BWA","1971","0.31468087"
