geocodigoFundar,geonombreFundar,anio,pbi_precios_constantes_base1900,pbi_per_capita_precios_constantes_base1900,poblacion_base1900
CHE,Suiza,1981,816.6100133,419.3967806,194.7106061
CHE,Suiza,1982,819.9989995,418.3586866,196.0038182
CHE,Suiza,1983,834.5560924,423.6277773,197.0022121
CHE,Suiza,1984,847.3791623,428.2521537,197.8692121
CHE,Suiza,1985,884.9441454,444.914383,198.9021212
CHE,Suiza,1986,933.573767,466.5612375,200.0967273
CHE,Suiza,1987,968.4174462,480.5722475,201.5133939
CHE,Suiza,1988,998.0767566,491.2885251,203.1549091
CHE,Suiza,1989,1032.753245,503.8824004,204.9591818
CHE,Suiza,1990,1073.174096,518.0149559,207.1704848
CHE,Suiza,1991,1082.82067,516.1794725,209.7760038
CHE,Suiza,1992,1102.144203,519.6302868,212.1016097
CHE,Suiza,1993,1120.927052,523.6947237,214.0420749
CHE,Suiza,1994,1155.948215,535.7685434,215.7551483
CHE,Suiza,1995,1182.76525,544.5468485,217.2017436
CHE,Suiza,1996,1211.634238,555.379949,218.1631224
CHE,Suiza,1997,1262.350362,577.2346882,218.6892762
CHE,Suiza,1998,1323.334314,603.3254033,219.3400621
CHE,Suiza,1999,1369.696459,621.4914589,220.3886216
CHE,Suiza,2000,1449.801766,654.152368,221.6305921
CHE,Suiza,2001,1497.715091,671.5082894,223.0374687
CHE,Suiza,2002,1527.295234,679.6101638,224.731076
CHE,Suiza,2003,1556.039252,687.2825708,226.4045849
CHE,Suiza,2004,1629.593152,714.8394154,227.9663261
CHE,Suiza,2005,1709.824276,745.2443317,229.4313694
CHE,Suiza,2006,1810.995131,784.4026689,230.8756973
CHE,Suiza,2007,1920.497332,824.430855,232.9482601
CHE,Suiza,2008,2000.197608,847.8034502,235.9270427
CHE,Suiza,2009,1993.428609,834.442701,238.8934084
CHE,Suiza,2010,2089.889006,865.4176904,241.4890555
CHE,Suiza,2011,2166.569659,887.5978308,244.0936181
CHE,Suiza,2012,2189.249539,887.4163365,246.6992604
CHE,Suiza,2013,2228.231616,892.8914143,249.5523621
CHE,Suiza,2014,2272.739805,899.6823257,252.6158112
CHE,Suiza,2015,2291.880505,896.9901604,255.5078759
CHE,Suiza,2016,2330.915089,902.3593665,258.3133922
CHE,Suiza,2017,2372.857818,910.0644481,260.7351406
CHE,Suiza,2018,2438.12444,928.2333448,262.6628803
CHE,Suiza,2019,2466.433616,932.3078077,264.5514277
CHE,Suiza,2020,2404.606645,902.494697,266.439975
CHE,Suiza,2021,2506.112313,933.6484708,268.4214018
CHE,Suiza,2022,2559.594753,946.0442039,270.5576274
GBR,Reino Unido,1900,100.0,100.0,100.0
GBR,Reino Unido,1901,99.8939427,98.97287332,100.9306281
GBR,Reino Unido,1902,102.3428023,100.5398999,101.7932208
GBR,Reino Unido,1903,101.1370076,98.52515144,102.6509537
GBR,Reino Unido,1904,101.6426959,98.16960758,103.5378447
GBR,Reino Unido,1905,104.5606579,100.1185146,104.4368849
GBR,Reino Unido,1906,107.968562,102.4756387,105.3602235
GBR,Reino Unido,1907,109.9263939,103.4369239,106.2738428
GBR,Reino Unido,1908,105.3364595,98.24861733,107.2141903
GBR,Reino Unido,1909,107.6493419,99.51277324,108.1764063
GBR,Reino Unido,1910,110.920712,101.6328681,109.1386223
GBR,Reino Unido,1911,114.049535,103.6871214,109.9939254
GBR,Reino Unido,1912,115.6103948,104.7405847,110.3778399
GBR,Reino Unido,1913,119.9463426,108.1380037,110.9196938
GBR,Reino Unido,1914,119.8039027,107.0713721,111.8916292
GBR,Reino Unido,1915,128.0932677,113.7608638,112.5987122
GBR,Reino Unido,1916,129.5118684,114.5904662,113.0215041
GBR,Reino Unido,1917,129.2384498,114.1032394,113.2644879
GBR,Reino Unido,1918,128.6087332,113.6423492,113.1697242
GBR,Reino Unido,1919,113.2338842,100.1448512,113.0701008
GBR,Reino Unido,1920,105.1232945,92.40189623,113.7674645
GBR,Reino Unido,1921,95.77832502,89.43903081,107.0878387
GBR,Reino Unido,1922,104.9346716,97.32683698,107.8167902
GBR,Reino Unido,1923,108.2611889,99.90782196,108.361074
GBR,Reino Unido,1924,112.7290352,103.2920727,109.1361924
GBR,Reino Unido,1925,118.2086443,107.9668159,109.4860892
GBR,Reino Unido,1926,113.8719987,103.6081117,109.9064512
GBR,Reino Unido,1927,123.0391615,111.5617593,110.2879359
GBR,Reino Unido,1928,124.5285923,112.4440348,110.7471753
GBR,Reino Unido,1929,128.1903857,115.5122465,110.9755801
GBR,Reino Unido,1930,127.2820069,114.2085857,111.4469688
GBR,Reino Unido,1931,120.7387349,107.8483013,111.9523752
GBR,Reino Unido,1932,121.6599073,108.0589939,112.586563
GBR,Reino Unido,1933,125.1970628,110.7584935,113.0360831
GBR,Reino Unido,1934,133.4738892,117.7113511,113.3908395
GBR,Reino Unido,1935,138.6255107,121.7276797,113.8816669
GBR,Reino Unido,1936,144.9197419,126.6789571,114.3992225
GBR,Reino Unido,1937,149.9630993,130.5109297,114.9046288
GBR,Reino Unido,1938,151.7833321,131.5248881,115.4027457
GBR,Reino Unido,1939,153.2795322,131.4458783,116.6103754
GBR,Reino Unido,1940,168.6276273,143.9030814,117.1813874
GBR,Reino Unido,1941,183.9893922,157.0450356,117.1570891
GBR,Reino Unido,1942,188.5631403,160.3371082,117.6041793
GBR,Reino Unido,1943,192.701294,162.5493811,118.5493865
GBR,Reino Unido,1944,185.1130667,155.4253358,119.1009598
GBR,Reino Unido,1945,176.9903882,148.1037661,119.504313
GBR,Reino Unido,1946,169.3053964,141.5722939,119.5893573
GBR,Reino Unido,1947,166.7951007,138.6225968,120.3231685
GBR,Reino Unido,1948,172.0790647,141.5986305,121.5259385
GBR,Reino Unido,1949,178.497279,146.0100079,122.2500304
GBR,Reino Unido,1950,177.4078804,145.6544641,121.8005103
GBR,Reino Unido,1951,182.6994865,149.5127732,122.1965739
GBR,Reino Unido,1952,182.3851593,148.8411904,122.5367513
GBR,Reino Unido,1953,189.5470543,154.1875165,122.932815
GBR,Reino Unido,1954,197.2734823,159.9288912,123.3507472
GBR,Reino Unido,1955,204.4320861,165.1435344,123.7905479
GBR,Reino Unido,1956,206.9920843,166.4340269,124.3688495
GBR,Reino Unido,1957,210.2907625,168.2775876,124.9665897
GBR,Reino Unido,1958,209.8598056,167.210956,125.5060139
GBR,Reino Unido,1959,218.3431247,172.9523308,126.2446847
GBR,Reino Unido,1960,230.9166125,181.4590466,127.2554975
GBR,Reino Unido,1961,238.5456352,185.9099289,128.3124772
GBR,Reino Unido,1962,240.9582036,186.0811167,129.4909489
GBR,Reino Unido,1963,250.2194022,192.0331841,130.300085
GBR,Reino Unido,1964,263.4671622,200.8296023,131.1894059
GBR,Reino Unido,1965,270.3317625,204.7010798,132.0617179
GBR,Reino Unido,1966,275.4957294,207.4927574,132.7736606
GBR,Reino Unido,1967,281.6786382,210.9296813,133.5414895
GBR,Reino Unido,1968,293.1439431,218.5014485,134.1610983
GBR,Reino Unido,1969,298.48361,221.4906505,134.7612684
GBR,Reino Unido,1970,305.4916697,225.994206,135.1767707
GBR,Reino Unido,1971,311.9747678,229.6549908,135.8449763
GBR,Reino Unido,1972,323.0188147,237.0555702,136.2629085
GBR,Reino Unido,1973,344.7443737,252.4097972,136.5812173
GBR,Reino Unido,1974,340.0629166,248.9202002,136.6152351
GBR,Reino Unido,1975,339.6667282,248.6700026,136.5933665
GBR,Reino Unido,1976,347.291572,254.2928628,136.571498
GBR,Reino Unido,1977,354.836228,259.9420595,136.5058924
GBR,Reino Unido,1978,367.4843644,269.2652094,136.4767343
GBR,Reino Unido,1979,377.5987021,276.3760864,136.6249544
GBR,Reino Unido,1980,371.4012076,271.4248091,136.8339205
GBR,Reino Unido,1981,366.5677107,267.5664999,137.0006002
GBR,Reino Unido,1982,372.2557529,271.9252041,136.8963771
GBR,Reino Unido,1983,385.4564357,281.3537003,137.0006633
GBR,Reino Unido,1984,395.0879073,287.9773505,137.1940906
GBR,Reino Unido,1985,409.0564176,297.326837,137.5780343
GBR,Reino Unido,1986,427.0290687,309.4284962,138.0057344
GBR,Reino Unido,1987,447.3478519,323.097182,138.4561293
GBR,Reino Unido,1988,469.6497681,338.1485383,138.8885992
GBR,Reino Unido,1989,479.9002817,344.5351593,139.2892042
GBR,Reino Unido,1990,481.7736096,344.8643666,139.699446
GBR,Reino Unido,1991,475.9401828,339.6367235,140.1321323
GBR,Reino Unido,1992,477.1951944,339.6126506,140.5116074
GBR,Reino Unido,1993,488.7115246,346.9757962,140.8488805
GBR,Reino Unido,1994,507.2168902,359.1986142,141.2079196
GBR,Reino Unido,1995,519.4424526,366.8845902,141.581976
GBR,Reino Unido,1996,532.1878637,374.9308433,141.9429405
GBR,Reino Unido,1997,548.318078,385.3010774,142.3089916
GBR,Reino Unido,1998,565.2848854,396.0677445,142.7242923
GBR,Reino Unido,1999,583.2984188,407.328631,143.2009376
GBR,Reino Unido,2000,604.5663742,420.674695,143.713511
GBR,Reino Unido,2001,620.4702824,430.0821882,144.2678398
GBR,Reino Unido,2002,634.7566698,438.1261858,144.8798749
GBR,Reino Unido,2003,656.141347,450.7825475,145.556067
GBR,Reino Unido,2004,672.0940132,459.1227637,146.3865585
GBR,Reino Unido,2005,691.4338556,469.1022595,147.3951237
GBR,Reino Unido,2006,708.0796691,476.8773873,148.4825425
GBR,Reino Unido,2007,725.489439,484.8127084,149.6432388
GBR,Reino Unido,2008,720.260701,477.5453063,150.8256267
GBR,Reino Unido,2009,688.4584269,453.0202526,151.9707834
GBR,Reino Unido,2010,700.9783251,457.6569958,153.1667453
GBR,Reino Unido,2011,710.8794923,460.508296,154.3684443
GBR,Reino Unido,2012,720.2203199,463.3263102,155.4455907
GBR,Reino Unido,2013,733.9829763,469.0281801,156.4901657
GBR,Reino Unido,2014,756.3896487,479.799842,157.6469149
GBR,Reino Unido,2015,772.9737331,486.4498288,158.9010186
GBR,Reino Unido,2016,787.1400717,491.6249671,160.1098651
GBR,Reino Unido,2017,802.0333897,497.535268,161.201314
GBR,Reino Unido,2018,812.7864225,501.1599369,162.181045
GBR,Reino Unido,2019,825.8260266,506.4481514,163.0623045
GBR,Reino Unido,2020,734.730329,448.6749483,163.7555945
GBR,Reino Unido,2021,790.5549798,481.3372562,164.2413858
GBR,Reino Unido,2022,822.5271669,497.028844,165.4888196
USA,Estados Unidos,1900,100.0,100.0,100.0
USA,Estados Unidos,1901,111.2554008,109.1170825,101.9596549
USA,Estados Unidos,1902,112.3988679,108.0454255,104.0292705
USA,Estados Unidos,1903,117.877621,111.2444018,105.9627443
USA,Estados Unidos,1904,116.3882855,107.7895074,107.9773795
USA,Estados Unidos,1905,125.0057161,113.4836852,110.1530285
USA,Estados Unidos,1906,139.4131794,124.1682662,112.2776243
USA,Estados Unidos,1907,141.5428745,123.8003839,114.3315312
USA,Estados Unidos,1908,130.1886027,111.6752294,116.5778691
USA,Estados Unidos,1909,144.9695109,121.9039673,118.9210771
USA,Estados Unidos,1910,145.5990532,119.8967012,121.4370803
USA,Estados Unidos,1911,149.4225777,121.1297422,123.3574636
USA,Estados Unidos,1912,155.5033141,124.1241515,125.280465
USA,Estados Unidos,1913,160.6842854,125.759003,127.7715961
USA,Estados Unidos,1914,147.4164971,113.1731433,130.2574911
USA,Estados Unidos,1915,150.6586365,114.0167415,132.1372937
USA,Estados Unidos,1916,170.4235806,127.181702,134.0000785
USA,Estados Unidos,1917,165.1790728,121.5426621,135.9021351
USA,Estados Unidos,1918,178.9984871,130.2794777,137.3957665
USA,Estados Unidos,1919,179.5070167,130.0116666,138.0699297
USA,Estados Unidos,1920,176.7358889,126.3183474,139.9130788
USA,Estados Unidos,1921,171.6965696,120.3706972,142.6398398
USA,Estados Unidos,1922,180.116743,124.5365674,144.629603
USA,Estados Unidos,1923,202.6494514,137.743638,147.1207341
USA,Estados Unidos,1924,207.5990109,138.4337719,149.9626919
USA,Estados Unidos,1925,211.1635341,138.7206626,152.2221204
USA,Estados Unidos,1926,223.5790247,144.9165113,154.2812635
USA,Estados Unidos,1927,224.4542142,143.481129,156.4346585
USA,Estados Unidos,1928,225.611001,142.4692693,158.3576599
USA,Estados Unidos,1929,238.004889,148.7294488,160.0253957
USA,Estados Unidos,1930,215.4122366,133.0623619,161.8881805
USA,Estados Unidos,1931,201.5846234,123.5567704,163.1514184
USA,Estados Unidos,1932,171.2085012,104.2666269,164.2025893
USA,Estados Unidos,1933,165.3954576,100.132544,165.176526
USA,Estados Unidos,1934,179.2399661,107.8322248,166.2211517
USA,Estados Unidos,1935,201.5938396,120.444826,167.3744289
USA,Estados Unidos,1936,221.48316,131.4826592,168.4504719
USA,Estados Unidos,1937,238.1617608,140.5287576,169.4754618
USA,Estados Unidos,1938,223.6827444,130.9616215,170.8002252
USA,Estados Unidos,1939,239.3299114,138.9903471,172.1917503
USA,Estados Unidos,1940,259.3362753,149.3622248,173.6290924
USA,Estados Unidos,1941,295.6195879,168.6255876,175.3112278
USA,Estados Unidos,1942,327.8790304,185.0044097,177.2276839
USA,Estados Unidos,1943,358.8358726,199.6898941,179.6965611
USA,Estados Unidos,1944,384.6649546,211.4983089,181.8761372
USA,Estados Unidos,1945,376.9828605,205.0066041,183.8881544
USA,Estados Unidos,1946,342.6559278,184.4147455,185.8072286
USA,Estados Unidos,1947,337.2500884,178.0581078,189.404511
USA,Estados Unidos,1948,353.2459084,183.3169717,192.6967837
USA,Estados Unidos,1949,346.2935081,176.6288801,196.0571271
USA,Estados Unidos,1950,377.9506865,189.6095179,199.331073
USA,Estados Unidos,1951,406.7451909,200.6203068,202.7437787
USA,Estados Unidos,1952,421.9559516,204.5891674,206.2455001
USA,Estados Unidos,1953,441.3421998,210.4740298,209.6896231
USA,Estados Unidos,1954,438.4191588,205.4351942,213.4099567
USA,Estados Unidos,1955,469.4186289,216.1100607,217.2127607
USA,Estados Unidos,1956,478.5691493,216.4459831,221.1032713
USA,Estados Unidos,1957,487.5509381,216.5579572,225.136469
USA,Estados Unidos,1958,482.6644194,210.8348353,228.9301096
USA,Estados Unidos,1959,518.4310818,222.7040925,232.7892029
USA,Estados Unidos,1960,531.3332792,224.6574189,236.5082274
USA,Estados Unidos,1961,543.7449915,226.1255241,240.4615727
USA,Estados Unidos,1962,576.5074972,236.0912212,244.1884515
USA,Estados Unidos,1963,601.4462225,242.7847855,247.7281355
USA,Estados Unidos,1964,636.2983909,253.3103533,251.1932034
USA,Estados Unidos,1965,676.898049,266.1251698,254.3532615
USA,Estados Unidos,1966,721.2237675,280.2961173,257.307798
USA,Estados Unidos,1967,739.2497619,284.1903285,260.1248838
USA,Estados Unidos,1968,774.4202847,294.753221,262.735139
USA,Estados Unidos,1969,798.662081,301.023772,265.3152858
USA,Estados Unidos,1970,800.106027,298.07512,268.4242908
USA,Estados Unidos,1971,825.0322633,303.4996443,271.8396146
USA,Estados Unidos,1972,868.7806901,316.1900451,274.7653519
USA,Estados Unidos,1973,918.1141121,330.9706295,277.4004791
USA,Estados Unidos,1974,915.5347924,327.0390936,279.9465906
USA,Estados Unidos,1975,912.9987819,322.9333757,282.7204775
USA,Estados Unidos,1976,960.8484155,336.6439852,285.4197484
USA,Estados Unidos,1977,1004.386206,348.3763851,288.304905
USA,Estados Unidos,1978,1061.66848,364.3638018,291.3759474
USA,Estados Unidos,1979,1097.751309,372.6125624,294.6093126
USA,Estados Unidos,1980,1098.245789,368.4073119,298.1064039
USA,Estados Unidos,1981,1125.714428,373.9438103,301.0383906
USA,Estados Unidos,1982,1104.597334,363.4182426,303.946584
USA,Estados Unidos,1983,1150.856449,375.2128504,306.720958
USA,Estados Unidos,1984,1234.711931,399.0757805,309.3928499
USA,Estados Unidos,1985,1282.556419,410.8579467,312.1654161
USA,Estados Unidos,1986,1326.718769,421.1471246,315.0250095
USA,Estados Unidos,1987,1373.386445,432.0957057,317.8431137
USA,Estados Unidos,1988,1431.144974,446.1920039,320.7464413
USA,Estados Unidos,1989,1480.670932,457.3023254,323.7838188
USA,Estados Unidos,1990,1506.580832,460.11412,327.4363394
USA,Estados Unidos,1991,1505.460536,453.66886,331.8412765
USA,Estados Unidos,1992,1558.986593,463.3277654,336.4759701
USA,Estados Unidos,1993,1601.786944,469.8127609,340.9415575
USA,Estados Unidos,1994,1666.458261,482.8234675,345.1485633
USA,Estados Unidos,1995,1711.774577,490.0812002,349.283869
USA,Estados Unidos,1996,1776.742785,502.7980471,353.3710593
USA,Estados Unidos,1997,1856.480829,519.095499,357.6376279
USA,Estados Unidos,1998,1939.098629,535.8927087,361.8445629
USA,Estados Unidos,1999,2029.944262,554.5935149,366.0238008
USA,Estados Unidos,2000,2113.010135,570.8997078,370.1193232
USA,Estados Unidos,2001,2133.633798,570.7944354,373.8007354
USA,Estados Unidos,2002,2171.747962,575.6253318,377.2849877
USA,Estados Unidos,2003,2232.712007,586.7194716,380.5416583
USA,Estados Unidos,2004,2317.251746,603.3255061,384.0798579
USA,Estados Unidos,2005,2394.752019,617.783161,387.6363376
USA,Estados Unidos,2006,2458.620604,628.1730981,391.3922152
USA,Estados Unidos,2007,2502.363513,633.29759,395.1323284
USA,Estados Unidos,2008,2495.077832,625.5091879,398.8874793
USA,Estados Unidos,2009,2425.788291,602.8305355,402.399704
USA,Estados Unidos,2010,2487.079625,612.9577535,405.7505775
USA,Estados Unidos,2011,2525.952793,618.0349606,408.7071046
USA,Estados Unidos,2012,2581.381801,626.980449,411.7164746
USA,Estados Unidos,2013,2623.530716,632.8155451,414.5806367
USA,Estados Unidos,2014,2684.480993,642.7812422,417.6352414
USA,Estados Unidos,2015,2752.871513,654.314577,420.7259947
USA,Estados Unidos,2016,2795.213403,659.5898025,423.7805667
USA,Estados Unidos,2017,2865.8531,671.9414167,426.5034167
USA,Estados Unidos,2018,2954.511642,688.4510016,429.1535106
USA,Estados Unidos,2019,3022.309189,700.9822393,431.1534615
USA,Estados Unidos,2020,2938.653027,676.0033925,434.7098047
USA,Estados Unidos,2021,3113.402152,713.9243784,436.0969097
USA,Estados Unidos,2022,3177.803076,726.0352494,437.6926711
URY,Uruguay,1900,100.0,100.0,100.0
URY,Uruguay,1901,105.9906005,104.2810747,101.6393443
URY,Uruguay,1902,122.4280881,118.5414821,103.2786885
URY,Uruguay,1903,124.5009446,118.5414821,105.0273224
URY,Uruguay,1904,126.5738011,118.5414821,106.7759563
URY,Uruguay,1905,108.5245902,100.0,108.5245902
URY,Uruguay,1906,124.4358613,112.8432241,110.273224
URY,Uruguay,1907,134.5110282,119.9586655,112.1311475
URY,Uruguay,1908,146.5669927,128.5798642,113.989071
URY,Uruguay,1909,149.2369571,128.5798642,116.0655738
URY,Uruguay,1910,156.9646721,132.8609389,118.1420765
URY,Uruguay,1911,161.4659716,132.8609389,121.5300546
URY,Uruguay,1912,191.0662595,152.8196044,125.0273224
URY,Uruguay,1913,183.7409833,142.8402716,128.6338798
URY,Uruguay,1914,148.8939226,111.3965161,133.6612022
URY,Uruguay,1915,142.004611,104.2810747,136.1748634
URY,Uruguay,1916,140.6539953,101.4171833,138.6885246
URY,Uruguay,1917,163.3392867,115.6775908,141.2021858
URY,Uruguay,1918,166.373453,115.6775908,143.8251366
URY,Uruguay,1919,198.8282101,135.6657809,146.557377
URY,Uruguay,1920,158.3741112,105.698258,149.8360656
URY,Uruguay,1921,159.7836795,104.2810747,153.2240437
URY,Uruguay,1922,178.9455343,114.2604074,156.6120219
URY,Uruguay,1923,194.381281,121.4053735,160.1092896
URY,Uruguay,1924,205.8169697,125.7159728,163.715847
URY,Uruguay,1925,208.2882639,124.2397402,167.6502732
URY,Uruguay,1926,230.5474645,134.2781222,171.6939891
URY,Uruguay,1927,263.5806144,149.9852377,175.7377049
URY,Uruguay,1928,274.9082719,152.8196044,179.8907104
URY,Uruguay,1929,278.8121087,151.402421,184.1530055
URY,Uruguay,1930,328.8804348,175.6716859,187.2131148
URY,Uruguay,1931,271.7867901,142.8402716,190.273224
URY,Uruguay,1932,254.1540219,131.3847062,193.442623
URY,Uruguay,1933,238.6975595,121.4053735,196.6120219
URY,Uruguay,1934,276.966963,138.5591969,199.8907104
URY,Uruguay,1935,287.3284384,141.4230883,203.1693989
URY,Uruguay,1936,291.9652609,141.4230883,206.4480874
URY,Uruguay,1937,305.8991225,145.704163,209.9453552
URY,Uruguay,1938,332.1247909,155.6834957,213.3333333
URY,Uruguay,1939,333.8372853,157.1302037,212.4590164
URY,Uruguay,1940,315.9491208,147.1213463,214.7540984
URY,Uruguay,1941,335.0023636,154.2663124,217.1584699
URY,Uruguay,1942,313.7802688,142.8402716,219.6721311
URY,Uruguay,1943,307.7074188,138.5591969,222.0765027
URY,Uruguay,1944,352.8989821,157.1302037,224.5901639
URY,Uruguay,1945,363.8101323,159.9645704,227.431694
URY,Uruguay,1946,401.3294483,174.2840272,230.273224
URY,Uruguay,1947,396.4189016,169.9734278,233.2240437
URY,Uruguay,1948,407.9397116,172.8077945,236.0655738
URY,Uruguay,1949,461.0953162,192.8255093,239.1256831
URY,Uruguay,1950,496.6865958,207.1154414,239.8114754
URY,Uruguay,1951,541.4355719,222.8520815,242.957377
URY,Uruguay,1952,534.5430905,217.0947741,246.2256831
URY,Uruguay,1953,591.7798074,237.0829643,249.6087432
URY,Uruguay,1954,618.3966093,244.257455,253.1740984
URY,Uruguay,1955,620.799874,241.3935636,257.1733333
URY,Uruguay,1956,634.115664,242.8402716,261.1245902
URY,Uruguay,1957,639.7480816,241.3935636,265.0228415
URY,Uruguay,1958,618.2972461,229.9379982,268.897377
URY,Uruguay,1959,599.783289,219.9586655,272.68
URY,Uruguay,1960,624.1865334,225.6569235,276.6086339
URY,Uruguay,1961,640.3063323,228.5208149,280.1960656
URY,Uruguay,1962,628.6749906,221.3758488,283.9853552
URY,Uruguay,1963,632.7383858,219.9586655,287.6624044
URY,Uruguay,1964,644.4359833,221.3758488,291.104918
URY,Uruguay,1965,651.5788021,221.3758488,294.3314754
URY,Uruguay,1966,675.4932618,227.1331562,297.3996721
URY,Uruguay,1967,647.87639,215.6775908,300.3911475
URY,Uruguay,1968,658.783464,217.0947741,303.4543169
URY,Uruguay,1969,699.7629529,228.5208149,306.2140984
URY,Uruguay,1970,731.6299954,237.0829643,308.596612
URY,Uruguay,1971,723.4021173,234.2190729,308.8570492
URY,Uruguay,1972,697.8165379,225.6569235,309.2378142
URY,Uruguay,1973,721.0790462,232.8018896,309.7393443
URY,Uruguay,1974,748.7719676,241.3935636,310.1872131
URY,Uruguay,1975,785.8130654,252.8196044,310.8196721
URY,Uruguay,1976,817.2821831,261.3817538,312.6775956
