geocodigoFundar,geonombreFundar,anio,country_name_abbreviation,sector_bp,sector_bp_name,export_value_pc
FLK,Islas Malvinas,2020,Falkland Isds (Malvinas),4,Químicos,0.00954931238606
PYF,Polinesia Francesa,2020,French Polynesia,1,Productos agropecuarios,20.3161988622549
GAB,Gabón,2020,Gabon,10,Metales,1.51098779188112
GEO,Georgia,2020,Georgia,8,"Textiles, indumentaria y calzado",5.26565823265629
GIB,Gibraltar,2020,Gibraltar,4,Químicos,1.30097585804261
GTM,Guatemala,2020,Guatemala,3,Minerales,3.04963581664918
IDN,Indonesia,2020,Indonesia,1,Productos agropecuarios,17.1548037026778
KEN,Kenia,2020,Kenya,8,"Textiles, indumentaria y calzado",7.52804096395718
LBN,Líbano,2020,Lebanon,12,Transporte,4.4918815587886
MWI,Malawi,2020,Malawi,4,Químicos,0.379210587584372
MEX,México,2020,Mexico,4,Químicos,2.62567913650975
MSR,Montserrat,2020,Montserrat,13,Otros productos industriales,3.55047109642909
OMN,Omán,2020,Oman,11,Maquinaria,3.67410227528507
NFK,Isla Norfolk,2020,Norfolk Isds,13,Otros productos industriales,11.9372633922292
NOR,Noruega,2020,Norway,9,Piedra y vidrio,1.5014133026273
PRT,Portugal,2020,Portugal,13,Otros productos industriales,6.70684949639306
ROU,Rumania,2020,Romania,11,Maquinaria,29.8136363444944
RUS,Rusia,2020,Russian Federation,9,Piedra y vidrio,10.5279798724732
SAU,Arabia Saudita,2020,Saudi Arabia,1,Productos agropecuarios,1.28353592487324
ZAF,Sudáfrica,2020,South Africa,7,Madera,2.07321773258939
CHE,Suiza,2020,Switzerland,10,Metales,3.02812769432267
TGO,Togo,2020,Togo,10,Metales,2.80395283489896
TKL,Tokelau,2020,Tokelau,11,Maquinaria,7.61078347220213
TTO,Trinidad y Tobago,2020,Trinidad and Tobago,10,Metales,9.12824844128293
GBR,Reino Unido,2020,United Kingdom,1,Productos agropecuarios,3.68358353601847
WSM,Samoa,2020,Samoa,4,Químicos,0.698683161673405
AUS,Australia,2020,Australia,3,Minerales,63.1629328653231
BRB,Barbados,2020,Barbados,7,Madera,5.58832222467131
BMU,Bermuda,2020,Bermuda,13,Otros productos industriales,4.25031295042954
BTN,Bhután,2020,Bhutan,8,"Textiles, indumentaria y calzado",0.0392166495138566
BRN,Brunei,2020,Brunei Darussalam,3,Minerales,81.4495336495737
MMR,Myanmar,2020,Myanmar,5,Plásticos y gomas,2.80719891261409
CYM,Islas Caimán,2020,Cayman Isds,5,Plásticos y gomas,0.0225588377849354
CAF,Rep. Centroafricana,2020,Central African Rep.,2,Alimentos procesados,0.175837797277969
CHN,China,2020,China,1,Productos agropecuarios,1.7107491699632
CZE,Chequia,2020,Czechia,12,Transporte,19.862904397476
DOM,Rep. Dominicana,2020,Dominican Rep.,6,Cueros y pieles,0.209231428901862
FLK,Islas Malvinas,2020,Falkland Isds (Malvinas),1,Productos agropecuarios,65.5296299600172
ATF,Tierras Australes Francesas,2020,Fr. South Antarctic Terr.,4,Químicos,3.15874866584816
IRL,Irlanda,2020,Ireland,11,Maquinaria,14.0194953400141
LBN,Líbano,2020,Lebanon,7,Madera,3.4198445236535
LVA,Letonia,2020,Latvia,10,Metales,8.2510049285416
LBR,Liberia,2020,Liberia,10,Metales,0.569794122591646
LUX,Luxemburgo,2020,Luxembourg,8,"Textiles, indumentaria y calzado",5.86439002682439
MLI,Malí,2020,Mali,10,Metales,0.0314439642911823
MLT,Malta,2020,Malta,8,"Textiles, indumentaria y calzado",2.16463720616455
MRT,Mauritania,2020,Mauritania,3,Minerales,40.8601614117215
NRU,Nauru,2020,Nauru,7,Madera,0.0080148635201196
CUW,Curazao,2020,Curaçao,7,Madera,2.01766498185035
BES,Bonaire,2020,Bonaire,8,"Textiles, indumentaria y calzado",0.395023573940961
PLW,Palau,2020,Palau,1,Productos agropecuarios,3.26719500543024
PAN,Panamá,2020,Panama,10,Metales,3.06140070305563
GNB,Guinea-Bissau,2020,Guinea-Bissau,13,Otros productos industriales,0.0196675262478196
SPM,San Pedro y Miquelón,2020,Saint Pierre and Miquelon,7,Madera,0.363440722959056
SEN,Senegal,2020,Senegal,1,Productos agropecuarios,22.7823620722235
ARE,Emiratos Árabes Unidos,2020,United Arab Emirates,12,Transporte,5.17007267657025
TUV,Tuvalu,2020,Tuvalu,8,"Textiles, indumentaria y calzado",0.328686191290618
EGY,Egipto,2020,Egypt,4,Químicos,11.9891864075629
ASM,Samoa Americana,2020,American Samoa,9,Piedra y vidrio,0.249853981439419
IOT,Territorio Británico del Océano Índico,2020,Br. Indian Ocean Terr.,5,Plásticos y gomas,1.08019194962219
CAN,Canadá,2020,Canada,7,Madera,7.09633011821632
CYM,Islas Caimán,2020,Cayman Isds,10,Metales,0.18279718432339
COL,Colombia,2020,Colombia,11,Maquinaria,2.955613696247
CZE,Chequia,2020,Czechia,7,Madera,3.40312325434217
ERI,Eritrea,2020,Eritrea,3,Minerales,55.8424017798418
PYF,Polinesia Francesa,2020,French Polynesia,11,Maquinaria,9.01114214360672
GAB,Gabón,2020,Gabon,1,Productos agropecuarios,0.665411587974667
GTM,Guatemala,2020,Guatemala,9,Piedra y vidrio,1.26697696709138
HND,Honduras,2020,Honduras,2,Alimentos procesados,7.54290507416077
HUN,Hungría,2020,Hungary,4,Químicos,9.79272968602248
ISR,Israel,2020,Israel,1,Productos agropecuarios,4.49859513903663
JOR,Jordania,2020,Jordan,1,Productos agropecuarios,8.08364783030549
MRT,Mauritania,2020,Mauritania,1,Productos agropecuarios,27.5942083731364
MEX,México,2020,Mexico,12,Transporte,24.2102841150373
NRU,Nauru,2020,Nauru,4,Químicos,0.0764368687759353
PRT,Portugal,2020,Portugal,1,Productos agropecuarios,7.5040319331173
SHN,Santa Elena,2020,Saint Helena,8,"Textiles, indumentaria y calzado",0.270070895995984
VCT,San Vicente y las Granadinas,2020,Saint Vincent and the Grenadines,12,Transporte,57.690883594887
SEN,Senegal,2020,Senegal,3,Minerales,22.1329141997438
SDN,Sudán,2020,Sudan,2,Alimentos procesados,0.482336347300863
SWZ,Eswatini,2020,Eswatini,8,"Textiles, indumentaria y calzado",10.2595179131215
BFA,Burkina Faso,2020,Burkina Faso,3,Minerales,2.99857931817309
UZB,Uzbekistán,2020,Uzbekistan,10,Metales,8.21174114584356
YEM,Yemen,2020,Yemen,13,Otros productos industriales,0.0881380904185741
ALB,Albania,2020,Albania,3,Minerales,14.7465893781162
CMR,Camerún,2020,Cameroon,1,Productos agropecuarios,4.41437259883613
HRV,Croacia,2020,Croatia,4,Químicos,12.2248707940608
DMA,Dominica,2020,Dominica,1,Productos agropecuarios,12.3975254026192
ECU,Ecuador,2020,Ecuador,13,Otros productos industriales,0.181363622066531
FJI,Fiji,2020,Fiji,11,Maquinaria,4.28078802181006
ATF,Tierras Australes Francesas,2020,Fr. South Antarctic Terr.,13,Otros productos industriales,0.593582764862887
GIB,Gibraltar,2020,Gibraltar,8,"Textiles, indumentaria y calzado",0.279999858097787
HKG,Hong Kong,2020,"China, Hong Kong SAR",9,Piedra y vidrio,37.1003520953412
HUN,Hungría,2020,Hungary,11,Maquinaria,39.8025901350097
IDN,Indonesia,2020,Indonesia,9,Piedra y vidrio,5.45189849280552
IRN,Irán,2020,Iran,10,Metales,18.4118950422229
JPN,Japón,2020,Japan,1,Productos agropecuarios,0.527553334248732
MUS,Mauricio,2020,Mauritius,4,Químicos,9.75925437833752
TWN,Taiwán,2020,"Other Asia, nes",1,Productos agropecuarios,0.756429867234045
MDA,Moldavia,2020,Rep. of Moldova,8,"Textiles, indumentaria y calzado",16.85170215709
OMN,Omán,2020,Oman,7,Madera,0.981683718340988
NLD,Países Bajos,2020,Netherlands,1,Productos agropecuarios,13.0253800285435
NCL,Nueva Caledonia,2020,New Caledonia,12,Transporte,0.150805815735865
NZL,Nueva Zelanda,2020,New Zealand,3,Minerales,1.67240763516839
PNG,Papúa Nueva Guinea,2020,Papua New Guinea,9,Piedra y vidrio,35.7157626281458
ROU,Rumania,2020,Romania,7,Madera,3.42193580283819
BLM,San Barthélemy,2020,Saint Barthélemy,8,"Textiles, indumentaria y calzado",0.407035121034366
SHN,Santa Elena,2020,Saint Helena,11,Maquinaria,11.3475670151909
SRB,Serbia,2020,Serbia,11,Maquinaria,23.7178636438254
SSD,Sudán del Sur,2020,South Sudan,7,Madera,0.297484758842975
CHE,Suiza,2020,Switzerland,6,Cueros y pieles,0.278524585394731
TJK,Tayikistán,2020,Tajikistan,1,Productos agropecuarios,2.2539311107774
TGO,Togo,2020,Togo,3,Minerales,48.7996388116303
UGA,Uganda,2020,Uganda,9,Piedra y vidrio,59.2822787889422
UZB,Uzbekistán,2020,Uzbekistan,1,Productos agropecuarios,10.5582987538697
YEM,Yemen,2020,Yemen,3,Minerales,44.9681742368147
AUT,Austria,2020,Austria,12,Transporte,12.260592072988
ARM,Armenia,2020,Armenia,9,Piedra y vidrio,20.0749172676832
BTN,Bhután,2020,Bhutan,7,Madera,0.873149097105098
CAF,Rep. Centroafricana,2020,Central African Rep.,8,"Textiles, indumentaria y calzado",1.3933467660312
COD,Rep. Dem. Congo,2020,Dem. Rep. of the Congo,9,Piedra y vidrio,1.15303847633061
DJI,Djibouti,2020,Djibouti,10,Metales,1.39206636181394
PSE,Palestina,2020,State of Palestine,7,Madera,4.72974002621172
HKG,Hong Kong,2020,"China, Hong Kong SAR",3,Minerales,0.417799148380441
HUN,Hungría,2020,Hungary,1,Productos agropecuarios,6.21927185036747
IDN,Indonesia,2020,Indonesia,3,Minerales,17.6759427939489
PRK,Corea del Norte,2020,Dem. People's Rep. of Korea,10,Metales,15.9093117384647
KOR,Corea del Sur,2020,Rep. of Korea,7,Madera,0.590223660317775
KGZ,Kirguistán,2020,Kyrgyzstan,1,Productos agropecuarios,7.49507304696557
MAC,Macao,2020,"China, Macao SAR",7,Madera,0.515079664698985
TWN,Taiwán,2020,"Other Asia, nes",12,Transporte,3.11215522986082
NLD,Países Bajos,2020,Netherlands,11,Maquinaria,23.9161529242791
BES,Bonaire,2020,Bonaire,11,Maquinaria,4.48807575039194
GNB,Guinea-Bissau,2020,Guinea-Bissau,8,"Textiles, indumentaria y calzado",0.0023809170869762
TLS,Timor-Leste,2020,Timor-Leste,12,Transporte,0.049930760576532
ZAF,Sudáfrica,2020,South Africa,10,Metales,8.66186174280038
ZWE,Zimbabwe,2020,Zimbabwe,10,Metales,8.4210634051981
TON,Tonga,2020,Tonga,8,"Textiles, indumentaria y calzado",0.259052409959598
TZA,Tanzanía,2020,United Rep. of Tanzania,9,Piedra y vidrio,48.5754259305465
ATG,Antigua y Barbuda,2020,Antigua and Barbuda,5,Plásticos y gomas,0.151901270140634
ARG,Argentina,2020,Argentina,13,Otros productos industriales,0.368209826469072
BDI,Burundi,2020,Burundi,7,Madera,0.0325640276563993
CMR,Camerún,2020,Cameroon,11,Maquinaria,0.949989311740647
CHN,China,2020,China,4,Químicos,5.38198787491417
CXR,Isla Christmas,2020,Christmas Isds,10,Metales,0.891905473266081
CCK,Islas Cocos,2020,Cocos Isds,11,Maquinaria,24.7481641374047
COL,Colombia,2020,Colombia,13,Otros productos industriales,0.891841046388015
HUN,Hungría,2020,Hungary,9,Piedra y vidrio,1.65302011644642
ITA,Italia,2020,Italy,9,Piedra y vidrio,5.77163274051333
LAO,Laos,2020,Lao People's Dem. Rep.,7,Madera,6.06756168245818
LVA,Letonia,2020,Latvia,9,Piedra y vidrio,2.51765934002906
MDA,Moldavia,2020,Rep. of Moldova,9,Piedra y vidrio,2.14181292097018
ABW,Aruba,2020,Aruba,12,Transporte,0.968683305303039
SXM,San Martín (parte holandesa),2020,Saint Maarten,8,"Textiles, indumentaria y calzado",7.12238513537484
MHL,Islas Marshall,2020,Marshall Isds,1,Productos agropecuarios,8.06846157817006
POL,Polonia,2020,Poland,12,Transporte,11.9468322211946
PRT,Portugal,2020,Portugal,10,Metales,7.54972221782757
THA,Tailandia,2020,Thailand,4,Químicos,4.73315227583409
ARE,Emiratos Árabes Unidos,2020,United Arab Emirates,4,Químicos,4.2179300067343
DZA,Argelia,2020,Algeria,3,Minerales,90.1390967427406
AUS,Australia,2020,Australia,6,Cueros y pieles,0.182386351784697
BHR,Bahrein,2020,Bahrain,4,Químicos,5.07138921087479
BRN,Brunei,2020,Brunei Darussalam,11,Maquinaria,0.645988817269212
CPV,Cabo Verde,2020,Cabo Verde,9,Piedra y vidrio,1.45743520373065
HRV,Croacia,2020,Croatia,9,Piedra y vidrio,3.10543435994242
DMA,Dominica,2020,Dominica,13,Otros productos industriales,14.8054334107158
HKG,Hong Kong,2020,"China, Hong Kong SAR",7,Madera,0.967151628506213
MWI,Malawi,2020,Malawi,11,Maquinaria,1.23040794902511
MNG,Mongolia,2020,Mongolia,8,"Textiles, indumentaria y calzado",3.66058217663692
SXM,San Martín (parte holandesa),2020,Saint Maarten,7,Madera,3.56130200534475
NIC,Nicaragua,2020,Nicaragua,11,Maquinaria,7.64843574045335
SYR,Siria,2020,Syria,4,Químicos,2.58148858685301
TZA,Tanzanía,2020,United Rep. of Tanzania,4,Químicos,1.74957369060418
BWA,Botswana,2020,Botswana,11,Maquinaria,3.11783117889159
BLZ,Belice,2020,Belize,5,Plásticos y gomas,0.118055480057963
VGB,Islas Vírgenes Británicas,2020,Br. Virgin Isds,10,Metales,0.28719345047138
KOR,Corea del Sur,2020,Rep. of Korea,12,Transporte,15.2622488535448
LBR,Liberia,2020,Liberia,8,"Textiles, indumentaria y calzado",0.0633819584309124
MLI,Malí,2020,Mali,3,Minerales,0.517639593612085
MSR,Montserrat,2020,Montserrat,1,Productos agropecuarios,2.02517574057313
NLD,Países Bajos,2020,Netherlands,10,Metales,5.66882453160571
CUW,Curazao,2020,Curaçao,11,Maquinaria,11.1044828079278
ABW,Aruba,2020,Aruba,5,Plásticos y gomas,0.898926664930816
SHN,Santa Elena,2020,Saint Helena,5,Plásticos y gomas,0.0902954669298491
KNA,Saint Kitts y Nevis,2020,Saint Kitts and Nevis,4,Químicos,0.246216974606902
SYC,Seychelles,2020,Seychelles,5,Plásticos y gomas,0.246885517899877
SVN,Eslovenia,2020,Slovenia,1,Productos agropecuarios,3.00600032108067
SYR,Siria,2020,Syria,7,Madera,0.914215687134804
TTO,Trinidad y Tobago,2020,Trinidad and Tobago,9,Piedra y vidrio,0.51654778187416
AGO,Angola,2020,Angola,13,Otros productos industriales,0.074577014644899
ATG,Antigua y Barbuda,2020,Antigua and Barbuda,10,Metales,1.00937634296118
VGB,Islas Vírgenes Británicas,2020,Br. Virgin Isds,5,Plásticos y gomas,0.0741403413917212
DNK,Dinamarca,2020,Denmark,7,Madera,2.21361924511898
DJI,Djibouti,2020,Djibouti,9,Piedra y vidrio,0.709831727189772
SXM,San Martín (parte holandesa),2020,Saint Maarten,4,Químicos,8.09208485759471
ROU,Rumania,2020,Romania,3,Minerales,2.7372999863957
RWA,Ruanda,2020,Rwanda,4,Químicos,0.982735633351186
AIA,Anguila,2020,Anguilla,13,Otros productos industriales,2.55958948185584
ZWE,Zimbabwe,2020,Zimbabwe,6,Cueros y pieles,0.884708958588322
ESP,España,2020,Spain,1,Productos agropecuarios,14.9098167561684
TON,Tonga,2020,Tonga,11,Maquinaria,4.27394645705273
TTO,Trinidad y Tobago,2020,Trinidad and Tobago,7,Madera,1.3924882618635
VEN,Venezuela,2020,Venezuela,11,Maquinaria,0.616656633995324
DJI,Djibouti,2020,Djibouti,11,Maquinaria,4.36936769295814
KIR,Kiribati,2020,Kiribati,8,"Textiles, indumentaria y calzado",0.105114349654942
LBN,Líbano,2020,Lebanon,1,Productos agropecuarios,10.0419961138299
LBY,Libia,2020,Libya,1,Productos agropecuarios,0.276072492632546
MAR,Marruecos,2020,Morocco,4,Químicos,16.4617732037317
SRB,Serbia,2020,Serbia,12,Transporte,5.05428801350051
SVK,Eslovaquia,2020,Slovakia,6,Cueros y pieles,0.268468380000633
TKL,Tokelau,2020,Tokelau,7,Madera,0.716125583895677
GBR,Reino Unido,2020,United Kingdom,13,Otros productos industriales,7.3792156272999
URY,Uruguay,2020,Uruguay,4,Químicos,7.18915493771807
BIH,Bosnia y Herzegovina,2020,Bosnia Herzegovina,1,Productos agropecuarios,5.04135852671305
BLZ,Belice,2020,Belize,9,Piedra y vidrio,0.565282447728594
SLB,Islas Salomón,2020,Solomon Isds,13,Otros productos industriales,0.221201951764904
COL,Colombia,2020,Colombia,4,Químicos,5.80293447748919
ERI,Eritrea,2020,Eritrea,11,Maquinaria,0.146510941864523
DJI,Djibouti,2020,Djibouti,7,Madera,0.796844468784272
JPN,Japón,2020,Japan,9,Piedra y vidrio,3.32109995851068
JOR,Jordania,2020,Jordan,3,Minerales,6.53978062712308
LAO,Laos,2020,Lao People's Dem. Rep.,1,Productos agropecuarios,15.9463517023725
MUS,Mauricio,2020,Mauritius,5,Plásticos y gomas,2.1535861803849
MDA,Moldavia,2020,Rep. of Moldova,3,Minerales,0.868929274037874
PLW,Palau,2020,Palau,12,Transporte,58.7986488588642
PAN,Panamá,2020,Panama,13,Otros productos industriales,2.98678989143698
PNG,Papúa Nueva Guinea,2020,Papua New Guinea,7,Madera,3.73362954353703
KNA,Saint Kitts y Nevis,2020,Saint Kitts and Nevis,9,Piedra y vidrio,0.28043936812274
SPM,San Pedro y Miquelón,2020,Saint Pierre and Miquelon,11,Maquinaria,3.06313560687366
SAU,Arabia Saudita,2020,Saudi Arabia,11,Maquinaria,1.63179427451371
WLF,Wallis y Futuna,2020,Wallis and Futuna Isds,13,Otros productos industriales,1.89855326532977
ZMB,Zambia,2020,Zambia,9,Piedra y vidrio,9.76802615448433
BTN,Bhután,2020,Bhutan,3,Minerales,20.2190934506341
CXR,Isla Christmas,2020,Christmas Isds,5,Plásticos y gomas,0.946491141109831
GRD,Granada,2020,Grenada,5,Plásticos y gomas,0.909135171234524
GTM,Guatemala,2020,Guatemala,5,Plásticos y gomas,4.50550040049601
IRL,Irlanda,2020,Ireland,8,"Textiles, indumentaria y calzado",0.352725519141566
LSO,Lesotho,2020,Lesotho,12,Transporte,0.353101137127305
MAC,Macao,2020,"China, Macao SAR",12,Transporte,0.887159700863886
MNE,Montenegro,2020,Montenegro,1,Productos agropecuarios,12.3554852694763
NFK,Isla Norfolk,2020,Norfolk Isds,8,"Textiles, indumentaria y calzado",0.0666193123489052
ZAF,Sudáfrica,2020,South Africa,3,Minerales,19.8560819587522
WSM,Samoa,2020,Samoa,2,Alimentos procesados,5.87579989886361
DZA,Argelia,2020,Algeria,4,Químicos,6.20164015405859
KHM,Camboya,2020,Cambodia,6,Cueros y pieles,5.94208322826902
GAB,Gabón,2020,Gabon,11,Maquinaria,1.65215512895441
PSE,Palestina,2020,State of Palestine,10,Metales,15.9667185484125
NRU,Nauru,2020,Nauru,10,Metales,0.201366661351991
ROU,Rumania,2020,Romania,1,Productos agropecuarios,7.66769074329402
KNA,Saint Kitts y Nevis,2020,Saint Kitts and Nevis,1,Productos agropecuarios,2.15038255649726
TKL,Tokelau,2020,Tokelau,13,Otros productos industriales,3.57944104617615
VEN,Venezuela,2020,Venezuela,7,Madera,0.416339457569773
YEM,Yemen,2020,Yemen,10,Metales,3.51468164618005
BIH,Bosnia y Herzegovina,2020,Bosnia Herzegovina,12,Transporte,3.27750209620644
MMR,Myanmar,2020,Myanmar,10,Metales,7.40459123170414
LKA,Sri Lanka,2020,Sri Lanka,4,Químicos,2.48459838791686
CHL,Chile,2020,Chile,11,Maquinaria,1.15197247189994
DEU,Alemania,2020,Germany,1,Productos agropecuarios,3.52455346515964
MWI,Malawi,2020,Malawi,13,Otros productos industriales,0.203319593403719
MRT,Mauritania,2020,Mauritania,9,Piedra y vidrio,21.3754228694786
MNG,Mongolia,2020,Mongolia,1,Productos agropecuarios,0.849488868106484
ABW,Aruba,2020,Aruba,9,Piedra y vidrio,1.86998797641628
FSM,Micronesia,2020,FS Micronesia,7,Madera,0.0560346293423982
POL,Polonia,2020,Poland,6,Cueros y pieles,0.39705217615289
TGO,Togo,2020,Togo,6,Cueros y pieles,0.21417852974916
BRA,Brasil,2020,Brazil,8,"Textiles, indumentaria y calzado",2.2553851086653
ECU,Ecuador,2020,Ecuador,4,Químicos,0.545053199229478
HUN,Hungría,2020,Hungary,3,Minerales,2.42050182678594
IRN,Irán,2020,Iran,9,Piedra y vidrio,2.24749417997735
ITA,Italia,2020,Italy,4,Químicos,13.4507848982429
LUX,Luxemburgo,2020,Luxembourg,12,Transporte,10.2439241495796
OMN,Omán,2020,Oman,2,Alimentos procesados,1.60278049142109
NAM,Namibia,2020,Namibia,9,Piedra y vidrio,37.0052806025849
NPL,Nepal,2020,Nepal,6,Cueros y pieles,0.389016418555979
PAN,Panamá,2020,Panama,4,Químicos,16.0334822832793
QAT,Qatar,2020,Qatar,10,Metales,3.23444054207822
KNA,Saint Kitts y Nevis,2020,Saint Kitts and Nevis,13,Otros productos industriales,16.6628588804455
AIA,Anguila,2020,Anguilla,5,Plásticos y gomas,0.346734189156579
BEL,Bélgica,2020,Belgium,8,"Textiles, indumentaria y calzado",3.08310763595605
BRN,Brunei,2020,Brunei Darussalam,5,Plásticos y gomas,0.0265048336150402
CPV,Cabo Verde,2020,Cabo Verde,4,Químicos,0.150477685884313
CZE,Chequia,2020,Czechia,3,Minerales,1.5644455384824
PRK,Corea del Norte,2020,Dem. People's Rep. of Korea,13,Otros productos industriales,7.93257835731163
MNE,Montenegro,2020,Montenegro,12,Transporte,5.22312762233541
NFK,Isla Norfolk,2020,Norfolk Isds,7,Madera,22.3316235104577
FSM,Micronesia,2020,FS Micronesia,9,Piedra y vidrio,0.0001585333515432
PLW,Palau,2020,Palau,9,Piedra y vidrio,0.178731158222437
SUR,Suriname,2020,Suriname,13,Otros productos industriales,0.162157092226178
SWZ,Eswatini,2020,Eswatini,3,Minerales,1.83021314400426
ARG,Argentina,2020,Argentina,3,Minerales,4.46756919015461
BRB,Barbados,2020,Barbados,13,Otros productos industriales,10.111940088682
COK,Islas Cook,2020,Cook Isds,4,Químicos,6.55947398192541
GRL,Groenlandia,2020,Greenland,5,Plásticos y gomas,0.0051739650393569
LAO,Laos,2020,Lao People's Dem. Rep.,9,Piedra y vidrio,12.3499920794287
SAU,Arabia Saudita,2020,Saudi Arabia,6,Cueros y pieles,0.0347978086196558
SEN,Senegal,2020,Senegal,10,Metales,4.55543830230204
USA,Estados Unidos,2020,USA,11,Maquinaria,24.9195189443678
BFA,Burkina Faso,2020,Burkina Faso,10,Metales,0.260212720071254
BEL,Bélgica,2020,Belgium,6,Cueros y pieles,0.194442929394103
IOT,Territorio Británico del Océano Índico,2020,Br. Indian Ocean Terr.,4,Químicos,1.65065097943464
CCK,Islas Cocos,2020,Cocos Isds,10,Metales,5.4260716526506
FJI,Fiji,2020,Fiji,6,Cueros y pieles,0.0798028016401251
MDA,Moldavia,2020,Rep. of Moldova,4,Químicos,2.62640944623537
ROU,Rumania,2020,Romania,8,"Textiles, indumentaria y calzado",6.69705639032281
IND,India,2020,India,3,Minerales,11.7353978844462
SSD,Sudán del Sur,2020,South Sudan,2,Alimentos procesados,0.0195299905541719
WSM,Samoa,2020,Samoa,5,Plásticos y gomas,4.54064533454562
BLR,Belarús,2020,Belarus,13,Otros productos industriales,4.71462851865772
DOM,Rep. Dominicana,2020,Dominican Rep.,11,Maquinaria,12.0255151892489
GNQ,Guinea Ecuatorial,2020,Equatorial Guinea,13,Otros productos industriales,0.0195591301478512
GMB,Gambia,2020,Gambia,3,Minerales,1.81031325908141
HTI,Haití,2020,Haiti,10,Metales,1.7639116011481
JOR,Jordania,2020,Jordan,11,Maquinaria,3.60961113696556
KWT,Kuwait,2020,Kuwait,9,Piedra y vidrio,0.350307678279688
MWI,Malawi,2020,Malawi,3,Minerales,0.352020411111445
TCA,Islas Turcas y Caicos,2020,Turks and Caicos Isds,9,Piedra y vidrio,0.311246474956548
BGR,Bulgaria,2020,Bulgaria,8,"Textiles, indumentaria y calzado",7.45770647065914
FRA,Francia,2020,France,2,Alimentos procesados,6.98597275241679
JAM,Jamaica,2020,Jamaica,13,Otros productos industriales,0.995056663101091
LSO,Lesotho,2020,Lesotho,1,Productos agropecuarios,3.03998748100491
PAN,Panamá,2020,Panama,1,Productos agropecuarios,12.3295366831652
SHN,Santa Elena,2020,Saint Helena,9,Piedra y vidrio,0.307445307173328
SYC,Seychelles,2020,Seychelles,8,"Textiles, indumentaria y calzado",0.139498981547601
AUT,Austria,2020,Austria,1,Productos agropecuarios,4.17756467187793
HKG,Hong Kong,2020,"China, Hong Kong SAR",8,"Textiles, indumentaria y calzado",4.37320425531202
KOR,Corea del Sur,2020,Rep. of Korea,8,"Textiles, indumentaria y calzado",2.15004667401717
MDG,Madagascar,2020,Madagascar,13,Otros productos industriales,0.862961040124236
MUS,Mauricio,2020,Mauritius,2,Alimentos procesados,24.1098402802242
NER,Níger,2020,Niger,2,Alimentos procesados,0.693497558990278
