geocodigoFundar,geonombreFundar,anio,letra,es_agregacion,letra_desc_abrev,valor_relativo_arg
MYS,Malasia,2019,I,0,Hotelería y restaurantes,45.7736021054798
NLD,Países Bajos,2019,I,0,Hotelería y restaurantes,293.181450605031
NOR,Noruega,2019,I,0,Hotelería y restaurantes,400.609442312499
NZL,Nueva Zelanda,2019,I,0,Hotelería y restaurantes,193.301280637525
OECD,Países miembros de OCDE,2019,I,1,Hotelería y restaurantes,255.081381500595
PER,Perú,2019,I,0,Hotelería y restaurantes,57.2522900033817
PHL,Filipinas,2019,I,0,Hotelería y restaurantes,30.8529251760693
POL,Polonia,2019,I,0,Hotelería y restaurantes,148.406922206049
PRT,Portugal,2019,I,0,Hotelería y restaurantes,258.915207386823
ROU,Rumania,2019,I,0,Hotelería y restaurantes,188.177995383236
RUS,Rusia,2019,I,0,Hotelería y restaurantes,57.7529295869907
SAU,Arabia Saudita,2019,I,0,Hotelería y restaurantes,306.736947348301
SGP,Singapur,2019,I,0,Hotelería y restaurantes,206.883978063017
SVK,Eslovaquia,2019,I,0,Hotelería y restaurantes,107.776454501345
SVN,Eslovenia,2019,I,0,Hotelería y restaurantes,215.355152691397
SWE,Suecia,2019,I,0,Hotelería y restaurantes,326.358931380765
THA,Tailandia,2019,I,0,Hotelería y restaurantes,45.5567318012733
TUR,Turquía,2019,I,0,Hotelería y restaurantes,129.747989354976
TWN,Taiwán,2019,I,0,Hotelería y restaurantes,137.371531913017
UKR,Ucrania,2019,I,0,Hotelería y restaurantes,34.3375531148457
USA,Estados Unidos,2019,I,0,Hotelería y restaurantes,306.045902989134
VNM,Vietnam,2019,I,0,Hotelería y restaurantes,16.2351315189743
ZAF,Sudáfrica,2019,I,0,Hotelería y restaurantes,55.7209651096114
ZEUR,Europa,2019,I,1,Hotelería y restaurantes,257.446370546807
ZNAM,América del Norte,2019,I,1,Hotelería y restaurantes,286.976754444003
ARG,Argentina,2019,J,0,Información y comunicaciones,100.0
AUS,Australia,2019,J,0,Información y comunicaciones,139.47896493693
AUT,Austria,2019,J,0,Información y comunicaciones,144.28520170054
BEL,Bélgica,2019,J,0,Información y comunicaciones,201.701385826658
BGR,Bulgaria,2019,J,0,Información y comunicaciones,46.7114554502215
BRA,Brasil,2019,J,0,Información y comunicaciones,50.6472466496001
CAN,Canadá,2019,J,0,Información y comunicaciones,132.386977989386
CHE,Suiza,2019,J,0,Información y comunicaciones,212.510133049507
CHL,Chile,2019,J,0,Información y comunicaciones,56.842692787685
CHN,China,2019,J,0,Información y comunicaciones,40.4885851423822
COL,Colombia,2019,J,0,Información y comunicaciones,35.9249375103445
CRI,Costa Rica,2019,J,0,Información y comunicaciones,89.0147474378939
CYP,Chipre,2019,J,0,Información y comunicaciones,122.939653537295
CZE,Chequia,2019,J,0,Información y comunicaciones,105.778043025744
DEU,Alemania,2019,J,0,Información y comunicaciones,153.347138040223
DNK,Dinamarca,2019,J,0,Información y comunicaciones,166.177662711707
EA19,Eurozona,2019,J,1,Información y comunicaciones,155.859167827462
EGY,Egipto,2019,J,0,Información y comunicaciones,54.3950554342744
ESP,España,2019,J,0,Información y comunicaciones,109.349829716444
EST,Estonia,2019,J,0,Información y comunicaciones,83.4194919400727
EU13,Unión Europea (28 países excluyendo EU15),2019,J,1,Información y comunicaciones,72.5407949626512
EU15,Unión Europea (15 países),2019,J,1,Información y comunicaciones,158.349693199652
EU27_2020,Unión Europea (27 países),2019,J,1,Información y comunicaciones,143.301435117676
EU28,Unión Europea (28 países),2019,J,1,Información y comunicaciones,143.17760351416
FIN,Finlandia,2019,J,0,Información y comunicaciones,154.335253830625
FRA,Francia,2019,J,0,Información y comunicaciones,176.772211463303
G20,G-20,2019,J,1,Información y comunicaciones,117.943018132571
GBR,Reino Unido,2019,J,0,Información y comunicaciones,142.634073383212
GRC,Grecia,2019,J,0,Información y comunicaciones,70.7602777210636
HRV,Croacia,2019,J,0,Información y comunicaciones,55.3459613379612
HUN,Hungría,2019,J,0,Información y comunicaciones,53.7728771336789
IDN,Indonesia,2019,J,0,Información y comunicaciones,57.207784598248
IND,India,2019,J,0,Información y comunicaciones,64.7000194506226
IRL,Irlanda,2019,J,0,Información y comunicaciones,569.667660138426
ISL,Islandia,2019,J,0,Información y comunicaciones,166.307051635967
ISR,Israel,2019,J,0,Información y comunicaciones,131.854200065963
ITA,Italia,2019,J,0,Información y comunicaciones,131.665371972015
JPN,Japón,2019,J,0,Información y comunicaciones,147.901205334545
KAZ,Kazajstán,2019,J,0,Información y comunicaciones,25.8345343992113
KOR,Corea del Sur,2019,J,0,Información y comunicaciones,99.8941692832385
LTU,Lituania,2019,J,0,Información y comunicaciones,61.3624859103797
LUX,Luxemburgo,2019,J,0,Información y comunicaciones,232.476982423161
LVA,Letonia,2019,J,0,Información y comunicaciones,59.5518866499866
MEX,México,2019,J,0,Información y comunicaciones,115.240227270256
MLT,Malta,2019,J,0,Información y comunicaciones,113.945250725774
MYS,Malasia,2019,J,0,Información y comunicaciones,92.3215949027288
NLD,Países Bajos,2019,J,0,Información y comunicaciones,163.131163642558
NOR,Noruega,2019,J,0,Información y comunicaciones,193.756108522393
NZL,Nueva Zelanda,2019,J,0,Información y comunicaciones,93.6255114849282
OECD,Países miembros de OCDE,2019,J,1,Información y comunicaciones,194.676811595954
PER,Perú,2019,J,0,Información y comunicaciones,39.6293750309579
PHL,Filipinas,2019,J,0,Información y comunicaciones,32.4560820647138
POL,Polonia,2019,J,0,Información y comunicaciones,62.6238769077618
PRT,Portugal,2019,J,0,Información y comunicaciones,83.3457970345653
ROU,Rumania,2019,J,0,Información y comunicaciones,98.4540983428311
RUS,Rusia,2019,J,0,Información y comunicaciones,38.2997256374911
SAU,Arabia Saudita,2019,J,0,Información y comunicaciones,277.071702726832
SGP,Singapur,2019,J,0,Información y comunicaciones,131.803700933992
SVK,Eslovaquia,2019,J,0,Información y comunicaciones,77.8686950081971
SVN,Eslovenia,2019,J,0,Información y comunicaciones,74.4000811852074
SWE,Suecia,2019,J,0,Información y comunicaciones,225.310938136147
THA,Tailandia,2019,J,0,Información y comunicaciones,72.8419775846676
TUR,Turquía,2019,J,0,Información y comunicaciones,89.5012546255634
TWN,Taiwán,2019,J,0,Información y comunicaciones,86.1545394249623
UKR,Ucrania,2019,J,0,Información y comunicaciones,30.5065497857411
USA,Estados Unidos,2019,J,0,Información y comunicaciones,332.128320952187
VNM,Vietnam,2019,J,0,Información y comunicaciones,13.9679632540288
ZAF,Sudáfrica,2019,J,0,Información y comunicaciones,73.5441329794367
ZEUR,Europa,2019,J,1,Información y comunicaciones,125.60161017328
ZNAM,América del Norte,2019,J,1,Información y comunicaciones,301.358040053785
ARG,Argentina,2019,K,0,Finanzas,100.0
AUS,Australia,2019,K,0,Finanzas,397.284707472485
AUT,Austria,2019,K,0,Finanzas,254.609777652353
BEL,Bélgica,2019,K,0,Finanzas,507.787180477372
BGR,Bulgaria,2019,K,0,Finanzas,109.382937008927
BRA,Brasil,2019,K,0,Finanzas,168.209633579396
CAN,Canadá,2019,K,0,Finanzas,215.512164510523
CHE,Suiza,2019,K,0,Finanzas,569.850691401666
CHL,Chile,2019,K,0,Finanzas,123.226937187161
CHN,China,2019,K,0,Finanzas,145.951661294874
COL,Colombia,2019,K,0,Finanzas,93.2799991088271
CRI,Costa Rica,2019,K,0,Finanzas,142.984983736094
CYP,Chipre,2019,K,0,Finanzas,181.569058475797
CZE,Chequia,2019,K,0,Finanzas,185.074153014392
DEU,Alemania,2019,K,0,Finanzas,239.662208326526
DNK,Dinamarca,2019,K,0,Finanzas,378.829630014704
EA19,Eurozona,2019,K,1,Finanzas,276.647555958234
EGY,Egipto,2019,K,0,Finanzas,150.208497333908
ESP,España,2019,K,0,Finanzas,278.527745183953
EST,Estonia,2019,K,0,Finanzas,194.520029111649
EU13,Unión Europea (28 países excluyendo EU15),2019,K,1,Finanzas,119.553076774548
EU15,Unión Europea (15 países),2019,K,1,Finanzas,306.587810239577
EU27_2020,Unión Europea (27 países),2019,K,1,Finanzas,253.02813135889
EU28,Unión Europea (28 países),2019,K,1,Finanzas,276.094100435189
FIN,Finlandia,2019,K,0,Finanzas,293.299122194662
FRA,Francia,2019,K,0,Finanzas,248.743631826756
G20,G-20,2019,K,1,Finanzas,214.28197454216
GBR,Reino Unido,2019,K,0,Finanzas,380.387326035617
GRC,Grecia,2019,K,0,Finanzas,222.602373490576
HRV,Croacia,2019,K,0,Finanzas,148.771852302939
HUN,Hungría,2019,K,0,Finanzas,110.633178368262
IDN,Indonesia,2019,K,0,Finanzas,49.2933741292498
IND,India,2019,K,0,Finanzas,65.1837301528362
IRL,Irlanda,2019,K,0,Finanzas,358.466142855021
ISL,Islandia,2019,K,0,Finanzas,425.715351939044
ISR,Israel,2019,K,0,Finanzas,275.294458389651
ITA,Italia,2019,K,0,Finanzas,268.062404384571
JPN,Japón,2019,K,0,Finanzas,221.485993732084
KAZ,Kazajstán,2019,K,0,Finanzas,59.3233398190919
KOR,Corea del Sur,2019,K,0,Finanzas,209.276924562211
LTU,Lituania,2019,K,0,Finanzas,104.506178798996
LUX,Luxemburgo,2019,K,0,Finanzas,638.733160544804
LVA,Letonia,2019,K,0,Finanzas,116.428030359291
MEX,México,2019,K,0,Finanzas,300.225021165357
MLT,Malta,2019,K,0,Finanzas,131.683982651834
MYS,Malasia,2019,K,0,Finanzas,131.927384258915
NLD,Países Bajos,2019,K,0,Finanzas,496.470583866799
NOR,Noruega,2019,K,0,Finanzas,729.011392160649
NZL,Nueva Zelanda,2019,K,0,Finanzas,259.522925423678
OECD,Países miembros de OCDE,2019,K,1,Finanzas,338.882803332987
PER,Perú,2019,K,0,Finanzas,159.743490724375
PHL,Filipinas,2019,K,0,Finanzas,91.2744886895302
POL,Polonia,2019,K,0,Finanzas,105.32939979503
PRT,Portugal,2019,K,0,Finanzas,239.453710992618
ROU,Rumania,2019,K,0,Finanzas,101.110252944584
RUS,Rusia,2019,K,0,Finanzas,75.4110535149346
SAU,Arabia Saudita,2019,K,0,Finanzas,387.243973443047
SGP,Singapur,2019,K,0,Finanzas,463.707168000951
SVK,Eslovaquia,2019,K,0,Finanzas,105.274444130884
SVN,Eslovenia,2019,K,0,Finanzas,163.833046177611
SWE,Suecia,2019,K,0,Finanzas,353.417648194632
THA,Tailandia,2019,K,0,Finanzas,114.650140359737
TUR,Turquía,2019,K,0,Finanzas,119.73799515796
TWN,Taiwán,2019,K,0,Finanzas,168.513189359395
UKR,Ucrania,2019,K,0,Finanzas,40.3961263683218
USA,Estados Unidos,2019,K,0,Finanzas,469.90360479451
VNM,Vietnam,2019,K,0,Finanzas,34.0884786192761
ZAF,Sudáfrica,2019,K,0,Finanzas,112.483290507523
ZEUR,Europa,2019,K,1,Finanzas,238.292958248548
ZNAM,América del Norte,2019,K,1,Finanzas,430.860390333744
ARG,Argentina,2019,L,0,Servicios inmobiliarios,100.0
AUS,Australia,2019,L,0,Servicios inmobiliarios,234.113100823302
AUT,Austria,2019,L,0,Servicios inmobiliarios,167.038732429565
BEL,Bélgica,2019,L,0,Servicios inmobiliarios,392.117724582898
BGR,Bulgaria,2019,L,0,Servicios inmobiliarios,64.2648549151559
BRA,Brasil,2019,L,0,Servicios inmobiliarios,89.885248953278
CAN,Canadá,2019,L,0,Servicios inmobiliarios,168.201885977343
CHE,Suiza,2019,L,0,Servicios inmobiliarios,224.405177940717
CHL,Chile,2019,L,0,Servicios inmobiliarios,80.4191589101933
CHN,China,2019,L,0,Servicios inmobiliarios,15.8610570237567
COL,Colombia,2019,L,0,Servicios inmobiliarios,28.8432198593095
CRI,Costa Rica,2019,L,0,Servicios inmobiliarios,69.5352221925331
CYP,Chipre,2019,L,0,Servicios inmobiliarios,209.475248945173
CZE,Chequia,2019,L,0,Servicios inmobiliarios,60.4844437804165
DEU,Alemania,2019,L,0,Servicios inmobiliarios,208.796382476832
DNK,Dinamarca,2019,L,0,Servicios inmobiliarios,173.695173907017
EA19,Eurozona,2019,L,1,Servicios inmobiliarios,224.234887203663
EGY,Egipto,2019,L,0,Servicios inmobiliarios,141.755569706675
ESP,España,2019,L,0,Servicios inmobiliarios,175.300143165257
EST,Estonia,2019,L,0,Servicios inmobiliarios,73.6966058297628
EU13,Unión Europea (28 países excluyendo EU15),2019,L,1,Servicios inmobiliarios,66.3006437978698
EU15,Unión Europea (15 países),2019,L,1,Servicios inmobiliarios,211.701132326683
EU27_2020,Unión Europea (27 países),2019,L,1,Servicios inmobiliarios,190.612044307472
EU28,Unión Europea (28 países),2019,L,1,Servicios inmobiliarios,185.846011027967
FIN,Finlandia,2019,L,0,Servicios inmobiliarios,312.12473830261
FRA,Francia,2019,L,0,Servicios inmobiliarios,219.431299723855
G20,G-20,2019,L,1,Servicios inmobiliarios,71.8370244969561
GBR,Reino Unido,2019,L,0,Servicios inmobiliarios,167.050187811528
GRC,Grecia,2019,L,0,Servicios inmobiliarios,346.681005706888
HRV,Croacia,2019,L,0,Servicios inmobiliarios,216.92292230036
HUN,Hungría,2019,L,0,Servicios inmobiliarios,40.0029773186139
IDN,Indonesia,2019,L,0,Servicios inmobiliarios,22.6596911315621
IND,India,2019,L,0,Servicios inmobiliarios,104.184213348924
IRL,Irlanda,2019,L,0,Servicios inmobiliarios,645.629028802451
ISL,Islandia,2019,L,0,Servicios inmobiliarios,455.045244706141
ISR,Israel,2019,L,0,Servicios inmobiliarios,414.04724318398
ITA,Italia,2019,L,0,Servicios inmobiliarios,352.624944040189
JPN,Japón,2019,L,0,Servicios inmobiliarios,131.920881135012
KAZ,Kazajstán,2019,L,0,Servicios inmobiliarios,24.4183894543483
KOR,Corea del Sur,2019,L,0,Servicios inmobiliarios,61.2724605863264
LTU,Lituania,2019,L,0,Servicios inmobiliarios,61.4289724441327
LUX,Luxemburgo,2019,L,0,Servicios inmobiliarios,286.586152982844
LVA,Letonia,2019,L,0,Servicios inmobiliarios,46.1546795370405
MEX,México,2019,L,0,Servicios inmobiliarios,68.9862824502738
MLT,Malta,2019,L,0,Servicios inmobiliarios,66.0235802553523
MYS,Malasia,2019,L,0,Servicios inmobiliarios,35.089212839646
NLD,Países Bajos,2019,L,0,Servicios inmobiliarios,228.424314912773
NOR,Noruega,2019,L,0,Servicios inmobiliarios,254.589298890098
NZL,Nueva Zelanda,2019,L,0,Servicios inmobiliarios,183.428466137864
OECD,Países miembros de OCDE,2019,L,1,Servicios inmobiliarios,188.034502313636
PER,Perú,2019,L,0,Servicios inmobiliarios,87.2791225393556
PHL,Filipinas,2019,L,0,Servicios inmobiliarios,24.3765124683998
POL,Polonia,2019,L,0,Servicios inmobiliarios,51.2250909608661
PRT,Portugal,2019,L,0,Servicios inmobiliarios,169.416588743952
ROU,Rumania,2019,L,0,Servicios inmobiliarios,161.496921231011
RUS,Rusia,2019,L,0,Servicios inmobiliarios,33.4004355746887
SAU,Arabia Saudita,2019,L,0,Servicios inmobiliarios,17.9113812732063
SGP,Singapur,2019,L,0,Servicios inmobiliarios,86.7785439615142
SVK,Eslovaquia,2019,L,0,Servicios inmobiliarios,93.6372377723929
SVN,Eslovenia,2019,L,0,Servicios inmobiliarios,137.249389879332
SWE,Suecia,2019,L,0,Servicios inmobiliarios,144.882348634283
THA,Tailandia,2019,L,0,Servicios inmobiliarios,20.8623579120621
TUR,Turquía,2019,L,0,Servicios inmobiliarios,50.8309879969751
TWN,Taiwán,2019,L,0,Servicios inmobiliarios,123.680138718191
UKR,Ucrania,2019,L,0,Servicios inmobiliarios,9.93808420083986
USA,Estados Unidos,2019,L,0,Servicios inmobiliarios,309.343431000371
VNM,Vietnam,2019,L,0,Servicios inmobiliarios,7.01977161102386
ZAF,Sudáfrica,2019,L,0,Servicios inmobiliarios,52.7917765487258
ZEUR,Europa,2019,L,1,Servicios inmobiliarios,130.461805892335
ZNAM,América del Norte,2019,L,1,Servicios inmobiliarios,256.776898601228
ARG,Argentina,2019,M,0,Servicios profesionales,100.0
AUS,Australia,2019,M,0,Servicios profesionales,479.81211812947
AUT,Austria,2019,M,0,Servicios profesionales,495.800287599922
BEL,Bélgica,2019,M,0,Servicios profesionales,612.928181652632
BGR,Bulgaria,2019,M,0,Servicios profesionales,135.529265489893
BRA,Brasil,2019,M,0,Servicios profesionales,113.265389421598
CAN,Canadá,2019,M,0,Servicios profesionales,484.315129137389
CHE,Suiza,2019,M,0,Servicios profesionales,799.014122537661
CHL,Chile,2019,M,0,Servicios profesionales,358.941029457014
CHN,China,2019,M,0,Servicios profesionales,79.9584298802504
COL,Colombia,2019,M,0,Servicios profesionales,115.034945274382
CRI,Costa Rica,2019,M,0,Servicios profesionales,366.912822058537
CYP,Chipre,2019,M,0,Servicios profesionales,356.452473798894
CZE,Chequia,2019,M,0,Servicios profesionales,238.982348397792
DEU,Alemania,2019,M,0,Servicios profesionales,481.826573479268
DNK,Dinamarca,2019,M,0,Servicios profesionales,751.895459312146
EA19,Eurozona,2019,M,1,Servicios profesionales,482.932388900401
EGY,Egipto,2019,M,0,Servicios profesionales,98.6995208761123
ESP,España,2019,M,0,Servicios profesionales,354.463136346225
EST,Estonia,2019,M,0,Servicios profesionales,336.145909864426
EU13,Unión Europea (28 países excluyendo EU15),2019,M,1,Servicios profesionales,279.044138424731
EU15,Unión Europea (15 países),2019,M,1,Servicios profesionales,488.592707018568
EU27_2020,Unión Europea (27 países),2019,M,1,Servicios profesionales,467.174048188686
EU28,Unión Europea (28 países),2019,M,1,Servicios profesionales,461.683903823572
FIN,Finlandia,2019,M,0,Servicios profesionales,491.369490546252
FRA,Francia,2019,M,0,Servicios profesionales,612.069777518226
G20,G-20,2019,M,1,Servicios profesionales,334.978555595326
GBR,Reino Unido,2019,M,0,Servicios profesionales,436.150933443852
GRC,Grecia,2019,M,0,Servicios profesionales,138.088779207405
HRV,Croacia,2019,M,0,Servicios profesionales,277.866736996779
HUN,Hungría,2019,M,0,Servicios profesionales,204.915572468273
IDN,Indonesia,2019,M,0,Servicios profesionales,284.562540424116
IND,India,2019,M,0,Servicios profesionales,25.588229753405
IRL,Irlanda,2019,M,0,Servicios profesionales,777.788243568249
ISL,Islandia,2019,M,0,Servicios profesionales,645.745970147379
ISR,Israel,2019,M,0,Servicios profesionales,560.233973211763
ITA,Italia,2019,M,0,Servicios profesionales,433.477133294401
JPN,Japón,2019,M,0,Servicios profesionales,330.163454715571
KAZ,Kazajstán,2019,M,0,Servicios profesionales,200.577083686554
KOR,Corea del Sur,2019,M,0,Servicios profesionales,549.64112804476
LTU,Lituania,2019,M,0,Servicios profesionales,210.195982392354
LUX,Luxemburgo,2019,M,0,Servicios profesionales,785.137112320956
LVA,Letonia,2019,M,0,Servicios profesionales,217.711885160974
MEX,México,2019,M,0,Servicios profesionales,275.925751496085
MLT,Malta,2019,M,0,Servicios profesionales,434.213715627728
MYS,Malasia,2019,M,0,Servicios profesionales,114.564612650629
NLD,Países Bajos,2019,M,0,Servicios profesionales,554.719966844376
NOR,Noruega,2019,M,0,Servicios profesionales,778.921688676224
NZL,Nueva Zelanda,2019,M,0,Servicios profesionales,400.600945688827
OECD,Países miembros de OCDE,2019,M,1,Servicios profesionales,587.522056653417
PER,Perú,2019,M,0,Servicios profesionales,123.406740387695
PHL,Filipinas,2019,M,0,Servicios profesionales,102.561397559796
POL,Polonia,2019,M,0,Servicios profesionales,311.922837820018
PRT,Portugal,2019,M,0,Servicios profesionales,251.688236660827
ROU,Rumania,2019,M,0,Servicios profesionales,461.477309119681
RUS,Rusia,2019,M,0,Servicios profesionales,135.225338934624
SAU,Arabia Saudita,2019,M,0,Servicios profesionales,257.665668230256
SGP,Singapur,2019,M,0,Servicios profesionales,539.804959528788
SVK,Eslovaquia,2019,M,0,Servicios profesionales,247.360422985388
SVN,Eslovenia,2019,M,0,Servicios profesionales,263.996634201785
SWE,Suecia,2019,M,0,Servicios profesionales,679.786372284912
THA,Tailandia,2019,M,0,Servicios profesionales,79.0924903767057
TUR,Turquía,2019,M,0,Servicios profesionales,154.530954668475
TWN,Taiwán,2019,M,0,Servicios profesionales,226.420888043253
UKR,Ucrania,2019,M,0,Servicios profesionales,85.4115253470979
USA,Estados Unidos,2019,M,0,Servicios profesionales,961.392536216868
VNM,Vietnam,2019,M,0,Servicios profesionales,92.7252290438245
ZAF,Sudáfrica,2019,M,0,Servicios profesionales,182.359700845845
ZEUR,Europa,2019,M,1,Servicios profesionales,411.363336661455
ZNAM,América del Norte,2019,M,1,Servicios profesionales,888.118606710246
ARG,Argentina,2019,N,0,Actividades administrativas,100.0
AUS,Australia,2019,N,0,Actividades administrativas,882.394886183836
AUT,Austria,2019,N,0,Actividades administrativas,475.562400230656
BEL,Bélgica,2019,N,0,Actividades administrativas,396.718072051926
BGR,Bulgaria,2019,N,0,Actividades administrativas,81.2760630929024
BRA,Brasil,2019,N,0,Actividades administrativas,90.0023206261471
CAN,Canadá,2019,N,0,Actividades administrativas,371.535762255367
CHE,Suiza,2019,N,0,Actividades administrativas,429.054239362039
CHL,Chile,2019,N,0,Actividades administrativas,375.857049429337
CHN,China,2019,N,0,Actividades administrativas,136.745356989656
COL,Colombia,2019,N,0,Actividades administrativas,112.35346652321
CRI,Costa Rica,2019,N,0,Actividades administrativas,199.451488365224
CYP,Chipre,2019,N,0,Actividades administrativas,260.299009162957
