"anio","exporter_iso3","geonombreFundar","clasificacion_lall","impo","prop"
"2021","GEO","Georgia","Manufacturas en basadas en RRNN","0.02","0.000887298062052303"
"2021","ISL","Islandia","Manufacturas de media tecnología","2623.523","69.996246089009"
"2021","ISL","Islandia","Manufacturas de alta tecnología","58.807","1.56898538482657"
"2021","KAZ","Kazajstán","Manufacturas en basadas en RRNN","1708.538","8.39606778898735"
"2021","KAZ","Kazajstán","Manufacturas de baja tecnología","1.7","0.00835411049755903"
"2021","JOR","Jordania","Manufacturas de media tecnología","194.099","1.61045732328334"
"2021","KWT","Kuwait","Productos primarios","87.412","0.550785432553264"
"2021","KWT","Kuwait","Manufacturas en basadas en RRNN","15680.565","98.8036742804715"
"2021","KWT","Kuwait","Manufacturas de baja tecnología","15.541","0.097924271350733"
"2021","LAO","Laos","Manufacturas de alta tecnología","263.678","57.0596980366104"
"2021","LAO","Laos","Manufacturas de media tecnología","72.049","15.5913431679539"
"2021","LBN","Líbano","Manufacturas de media tecnología","354.473","57.150020153164"
"2021","LSO","Lesotho","Manufacturas de baja tecnología","34.528","78.9409908777064"
"2021","MDV","Maldivas","Manufacturas de media tecnología","1.381","100"
"2021","MLI","Malí","Manufacturas de media tecnología","7.604","96.5219598882965"
"2021","MUS","Mauricio","Manufacturas de baja tecnología","86.105","24.2643619209721"
"2021","MDA","Moldavia","Manufacturas en basadas en RRNN","3.054","0.430325096942916"
"2021","MDA","Moldavia","Manufacturas de baja tecnología","422.646","59.5531044278113"
"2021","MNE","Montenegro","Manufacturas de media tecnología","0.167","11.0376734963648"
"2021","MNE","Montenegro","Manufacturas de alta tecnología","1.346","88.9623265036352"
"2021","PAN","Panamá","Manufacturas en basadas en RRNN","12.492","1.49354018761313"
"2021","PAN","Panamá","Productos primarios","682.341","81.5805079375707"
"2021","PAN","Panamá","Manufacturas de baja tecnología","36.015","4.30594379257821"
"2021","PNG","Papúa Nueva Guinea","Productos primarios","39.986","100"
"2021","QAT","Qatar","Manufacturas de media tecnología","22183.917","2.73483889925779"
"2021","SEN","Senegal","Manufacturas de media tecnología","1.267","87.9250520471895"
"2021","SEN","Senegal","Manufacturas de alta tecnología","0.108","7.49479528105482"
"2021","SLE","Sierra Leona","Manufacturas de media tecnología","3.319","9.4563792808707"
"2021","SLE","Sierra Leona","Manufacturas de alta tecnología","31.26","89.064903983133"
"2021","IND","India","Manufacturas de alta tecnología","98037.214","7.05233259752577"
"2021","IND","India","Manufacturas de media tecnología","405700.412","29.1841651107837"
"2021","VNM","Vietnam","Productos primarios","13178.516","1.11101457628447"
"2021","VNM","Vietnam","Manufacturas en basadas en RRNN","13730.347","1.15753667973266"
"2021","VNM","Vietnam","Manufacturas de baja tecnología","177159.608","14.9354378608974"
"2021","ESP","España","Productos primarios","45960.619","4.30726641079881"
"2021","ESP","España","Manufacturas en basadas en RRNN","319186.718","29.9130485865413"
"2021","ESP","España","Manufacturas de baja tecnología","124296.267","11.6486058605255"
"2021","CHE","Suiza","Productos primarios","15858.071","2.92585796023207"
"2021","CHE","Suiza","Manufacturas en basadas en RRNN","130429.796","24.0646581086719"
"2021","CHE","Suiza","Manufacturas de baja tecnología","16214.851","2.99168485702498"
"2021","THA","Tailandia","Manufacturas de media tecnología","1078207.795","69.0660420772371"
"2021","THA","Tailandia","Manufacturas de alta tecnología","205214.25","13.1452731941607"
"2021","ARE","Emiratos Árabes Unidos","Productos primarios","3517.687","0.960214836040903"
"2021","ARE","Emiratos Árabes Unidos","Manufacturas en basadas en RRNN","334385.035","91.2763050143621"
"2021","ARE","Emiratos Árabes Unidos","Manufacturas de baja tecnología","5597.46","1.52792563299279"
"2021","TUN","Túnez","Manufacturas de media tecnología","5211.226","36.885310416311"
"2021","TUN","Túnez","Manufacturas de alta tecnología","1138.189","8.05615695374382"
"2021","UKR","Ucrania","Manufacturas de alta tecnología","2347.6","8.45084000291294"
"2021","UKR","Ucrania","Manufacturas de media tecnología","21483.504","77.3358557701228"
"2021","USA","Estados Unidos","Productos primarios","913065.344999999","15.300540748671"
"2021","USA","Estados Unidos","Manufacturas en basadas en RRNN","1240195.753","20.7823741849551"
"2021","USA","Estados Unidos","Manufacturas de baja tecnología","297977.116","4.9933019914686"
"2022","AUS","Australia","Manufacturas de media tecnología","15840.734","3.52076411336918"
"2022","AUS","Australia","Manufacturas de alta tecnología","8230.952","1.82941272926269"
"2022","BEL","Bélgica","Productos primarios","13744.477","2.11232894321757"
"2022","BEL","Bélgica","Manufacturas en basadas en RRNN","241055.899","37.0468336038565"
"2022","BEL","Bélgica","Manufacturas de baja tecnología","31518.631","4.84396143351942"
"2022","BRA","Brasil","Manufacturas de media tecnología","8132554.71900001","51.2302871724805"
"2022","BRA","Brasil","Manufacturas de alta tecnología","1001753.343","6.31045387471955"
"2022","MMR","Myanmar","Manufacturas de baja tecnología","5508.141","95.9080288531605"
"2022","MMR","Myanmar","Manufacturas en basadas en RRNN","77.359","1.34697880901227"
"2022","BLR","Belarús","Manufacturas en basadas en RRNN","50.04","4.57464236608841"
"2022","BLR","Belarús","Manufacturas de baja tecnología","406.31","37.1447430009069"
"2022","BLR","Belarús","Productos primarios","0.12","0.0109703653863031"
"2022","KHM","Camboya","Manufacturas de baja tecnología","21827.634","95.7951886643444"
"2022","KHM","Camboya","Manufacturas en basadas en RRNN","0.656","0.00287899475333927"
"2022","LKA","Sri Lanka","Productos primarios","2537.732","18.0809356226491"
"2022","LKA","Sri Lanka","Manufacturas en basadas en RRNN","4432.978","31.5842609994356"
"2022","LKA","Sri Lanka","Manufacturas de baja tecnología","5732.733","40.8448080076367"
"2022","CHL","Chile","Productos primarios","338370.409","38.6798085523145"
"2022","CHL","Chile","Manufacturas en basadas en RRNN","186559.501","21.3259953895535"
"2022","CHL","Chile","Manufacturas de baja tecnología","89601.482","10.2425273534"
"2022","CZE","Chequia","Productos primarios","1793.249","0.908393003883208"
"2022","CZE","Chequia","Manufacturas en basadas en RRNN","20821.894","10.547594247758"
"2022","CZE","Chequia","Manufacturas de baja tecnología","21918.078","11.1028801431181"
"2022","DNK","Dinamarca","Productos primarios","10987.771","5.08881892322034"
"2022","DNK","Dinamarca","Manufacturas en basadas en RRNN","43078.94","19.951355471849"
"2022","DNK","Dinamarca","Manufacturas de baja tecnología","30498.738","14.1250263651053"
"2022","DOM","Rep. Dominicana","Productos primarios","2.305","0.0409618663683529"
"2022","DOM","Rep. Dominicana","Manufacturas en basadas en RRNN","573.975","10.2000378519633"
"2022","DOM","Rep. Dominicana","Manufacturas de baja tecnología","1378.31","24.4937744182926"
"2022","ECU","Ecuador","Manufacturas de media tecnología","2896.911","0.784039091371077"
"2022","ECU","Ecuador","Manufacturas de alta tecnología","1937.454","0.524365323523318"
"2022","ERI","Eritrea","Manufacturas de media tecnología","0.574","100"
"2022","EST","Estonia","Productos primarios","760.976","2.82544447574025"
"2022","EST","Estonia","Manufacturas en basadas en RRNN","16868.12","62.6300126023996"
"2022","EST","Estonia","Manufacturas de baja tecnología","498.223","1.84986310085566"
"2022","GRC","Grecia","Manufacturas en basadas en RRNN","19777.046","61.4995665934086"
"2022","GRC","Grecia","Productos primarios","4555.482","14.1659259236225"
"2022","GRC","Grecia","Manufacturas de baja tecnología","1277.578","3.97281238508895"
"2022","GTM","Guatemala","Productos primarios","2452.049","41.7007618570141"
"2022","GTM","Guatemala","Manufacturas en basadas en RRNN","205.562","3.49588935981766"
"2022","GTM","Guatemala","Manufacturas de baja tecnología","430.031","7.3133205421807"
"2022","HKG","Hong Kong","Manufacturas de media tecnología","13391.101","12.5130942175158"
"2022","HKG","Hong Kong","Manufacturas de alta tecnología","80113.691","74.8609217118105"
"2022","IRL","Irlanda","Manufacturas de media tecnología","46956.704","18.2828572430217"
"2022","IRL","Irlanda","Manufacturas de alta tecnología","167086.254","65.0559743110005"
"2022","JPN","Japón","Manufacturas de media tecnología","892087.357","75.0894453933729"
"2022","JPN","Japón","Manufacturas de alta tecnología","163794.204","13.7870084588689"
"2022","KOR","Corea del Sur","Manufacturas de media tecnología","358723.99","46.3677341984104"
"2022","KOR","Corea del Sur","Manufacturas de alta tecnología","168399.987","21.7669463261484"
"2022","LTU","Lituania","Manufacturas de media tecnología","13545.705","60.5147466248311"
"2022","LTU","Lituania","Manufacturas de alta tecnología","2755.88","12.311753425048"
"2022","LUX","Luxemburgo","Manufacturas de alta tecnología","396.076","3.03639463286837"
"2022","LUX","Luxemburgo","Manufacturas de media tecnología","5908.023","45.2920382150468"
"2022","MYS","Malasia","Manufacturas de media tecnología","72154.126","17.5835569207175"
"2022","MYS","Malasia","Manufacturas de alta tecnología","123348.93","30.0594443034984"
"2022","MEX","México","Manufacturas de media tecnología","997553.352","59.1418396425527"
"2022","MEX","México","Manufacturas de alta tecnología","328254.033","19.4611619947794"
"2022","NLD","Países Bajos","Manufacturas de alta tecnología","66077.767","7.2156440817095"
"2022","NLD","Países Bajos","Manufacturas de media tecnología","190779.424","20.8329742997754"
"2022","NOR","Noruega","Manufacturas de alta tecnología","4533.576","2.81566444853042"
"2022","NOR","Noruega","Manufacturas de media tecnología","76469.766","47.4930168841638"
"2022","PAK","Pakistán","Productos primarios","635.528","0.768938126777199"
"2022","PAK","Pakistán","Manufacturas en basadas en RRNN","837.198","1.01294272142473"
"2022","PAK","Pakistán","Manufacturas de baja tecnología","52743.931","63.8159443832621"
"2022","POL","Polonia","Manufacturas de alta tecnología","40033.221","16.5963529316747"
"2022","POL","Polonia","Manufacturas de media tecnología","156412.72","64.8431637345195"
"2022","PRT","Portugal","Manufacturas de media tecnología","172402.071","70.933967359082"
"2022","PRT","Portugal","Manufacturas de alta tecnología","9059.305","3.72740560156013"
"2022","RUS","Rusia","Manufacturas en basadas en RRNN","73964.941","26.622740279961"
"2022","RUS","Rusia","Productos primarios","8773.331","3.15784896797431"
"2022","RUS","Rusia","Manufacturas de baja tecnología","5617.825","2.02206469566807"
"2022","SAU","Arabia Saudita","Productos primarios","7383.495","0.663353455514662"
"2022","SAU","Arabia Saudita","Manufacturas en basadas en RRNN","968875.842","87.0464648185416"
"2022","SAU","Arabia Saudita","Manufacturas de baja tecnología","2425.351","0.217900190449908"
"2022","SRB","Serbia","Manufacturas de media tecnología","25202.781","70.1927042233994"
"2022","SRB","Serbia","Manufacturas de alta tecnología","986.738","2.74818118603612"
"2022","SVK","Eslovaquia","Manufacturas en basadas en RRNN","5993.386","7.80213294728128"
"2022","SVK","Eslovaquia","Manufacturas de baja tecnología","4846.125","6.30863947844232"
"2022","SVK","Eslovaquia","Productos primarios","14.13","0.0183942997405948"
"2022","SVN","Eslovenia","Manufacturas de media tecnología","4346.527","13.6006848707253"
"2022","SVN","Eslovenia","Manufacturas de alta tecnología","13543.06","42.3774869557523"
"2022","ZAF","Sudáfrica","Productos primarios","15534.743","7.50286109570119"
"2022","ZAF","Sudáfrica","Manufacturas en basadas en RRNN","23380.498","11.2921487560058"
"2022","ZAF","Sudáfrica","Manufacturas de baja tecnología","44631.481","21.5557993098712"
"2022","CHE","Suiza","Productos primarios","17784.595","2.9466139496673"
"2022","CHE","Suiza","Manufacturas en basadas en RRNN","128216.463","21.2433523761885"
"2022","CHE","Suiza","Manufacturas de baja tecnología","20632.962","3.41854136415"
"2022","THA","Tailandia","Productos primarios","18921.506","1.03602035455894"
"2022","THA","Tailandia","Manufacturas en basadas en RRNN","106179.276","5.81369639226031"
"2022","THA","Tailandia","Manufacturas de baja tecnología","178394.183","9.76772169841623"
"2022","TUN","Túnez","Manufacturas de media tecnología","6867.717","33.3987686979171"
"2022","TUN","Túnez","Manufacturas de alta tecnología","3436.747","16.7134315706749"
"2022","TUR","Turquía","Productos primarios","6242.718","1.31270890031143"
"2022","TUR","Turquía","Manufacturas en basadas en RRNN","185858.423","39.0820162099179"
"2022","TUR","Turquía","Manufacturas de baja tecnología","113160.079","23.795123031866"
"2022","EGY","Egipto","Productos primarios","172362.109","39.0516030055274"
"2022","EGY","Egipto","Manufacturas en basadas en RRNN","3687.014","0.835356493600467"
"2022","EGY","Egipto","Manufacturas de baja tecnología","6845.62","1.55099305826374"
"2022","GBR","Reino Unido","Manufacturas de media tecnología","234839.38","35.8381997214273"
"2022","GBR","Reino Unido","Manufacturas de alta tecnología","118396.26","18.0681315550656"
"2022","URY","Uruguay","Manufacturas de media tecnología","296604.138","26.1058247103738"
"2022","URY","Uruguay","Manufacturas de alta tecnología","192651.713","16.9563778969639"
"2023","BGD","Bangladesh","Manufacturas de baja tecnología","25789.425","99.9688922742364"
"2023","BGD","Bangladesh","Manufacturas en basadas en RRNN","1.402","0.00543464567234358"
"2023","BOL","Bolivia","Manufacturas de alta tecnología","16336.762","1.42312766660874"
"2023","BOL","Bolivia","Manufacturas de media tecnología","35924.515","3.12945559260769"
"2023","BIH","Bosnia y Herzegovina","Manufacturas en basadas en RRNN","506.792","20.7123476230898"
"2023","BIH","Bosnia y Herzegovina","Manufacturas de baja tecnología","725.323","29.6436054930275"
"2023","BRA","Brasil","Manufacturas de media tecnología","8107770.08699999","47.1331287272469"
"2023","BRA","Brasil","Manufacturas de alta tecnología","1104886.286","6.42306663709022"
"2023","LKA","Sri Lanka","Productos primarios","1957.965","15.394264944124"
"2023","LKA","Sri Lanka","Manufacturas en basadas en RRNN","4297.744","33.7904966626162"
"2023","LKA","Sri Lanka","Manufacturas de baja tecnología","5541.217","43.5671539638779"
"2023","CHL","Chile","Manufacturas de alta tecnología","36548.489","4.42306052407546"
"2023","CHL","Chile","Manufacturas de media tecnología","242707.353","29.3721940722952"
"2023","COL","Colombia","Manufacturas de media tecnología","150150.054","37.5172684316089"
"2023","COL","Colombia","Manufacturas de alta tecnología","5609.241","1.40155394346103"
"2023","CRI","Costa Rica","Productos primarios","146.02","0.62670149219076"
"2023","CRI","Costa Rica","Manufacturas en basadas en RRNN","1950.319","8.37055079816457"
"2023","CRI","Costa Rica","Manufacturas de baja tecnología","6091.448","26.143812842093"
"2023","DNK","Dinamarca","Productos primarios","8184.103","3.79061355203898"
